series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,cycle_start,event,underlying_peak,underlying_trough,underlying_drawdown,pre_no_reserve_wealth,pre_reserve_wealth,cumulative_gains_diverted,cumulative_cash_income,cumulative_pre_drawdown_log_growth_foregone,trough_risky_capital,trough_reserve_capital,trough_total_capital,trough_reserve_weight,dry_powder_ratio,trough_capital_preservation,maximum_additional_equity_notional_at_1x,maximum_additional_equity_notional_at_favorable_leverage,reserve_portfolio_recovery_date,no_reserve_recovery_date,reserve_recovery_days,no_reserve_recovery_days,underlying_recovery_date,horizon,available,evaluation_date,reserve_wealth_after,no_reserve_wealth_after,pre_drawdown_opportunity_cost,carried_opportunity_cost,incremental_post_drawdown_wealth,full_cycle_advantage,reserve_payback_ratio,recovery_multiplier,attribution_residual,cycle_local_pre_drawdown_opportunity_cost,cycle_local_carried_opportunity_cost,cycle_local_incremental_post_drawdown_wealth,cycle_local_full_cycle_advantage,cycle_local_reserve_payback_ratio,cycle_local_recovery_multiplier,cycle_local_attribution_residual,deployed_capital,gross_reconstructed_equity_notional,remaining_tagged_deployed_risky_wealth,deployed_lots_cash_counterfactual,remaining_tagged_wealth_less_cash_counterfactual,deployment_count
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,254.800843863,25.2180605805,0.393781804376,0.0289051818552,112.351581991,2.44672259866,114.798304589,0.0213132293845,0.0217773755857,0.988655092347,2.44672259866,7.34016779599,2020-09-02,2020-11-16,163,238,2020-08-10,prior_portfolio_high,True,2020-09-02,256.125246246,261.035567544,7.47254204771,7.43727484069,2.52695354278,-4.91032129791,0.33976874553,0.98118907188,-1.59872115546e-14,5.81365195506,5.78621400078,2.52695354278,-3.259260458,0.436719682756,0.987434637098,-5.3290705182e-15,5.50541934614,16.5162580384,8.00228250209,5.5082489231,2.494033579,5
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,254.800843863,25.2180605805,0.393781804376,0.0289051818552,112.351581991,2.44672259866,114.798304589,0.0213132293845,0.0217773755857,0.988655092347,2.44672259866,7.34016779599,2020-09-02,2020-11-16,163,238,2020-08-10,underlying_recovery,True,2020-08-10,211.602802215,215.648112487,7.47254204771,6.14412164799,2.09881137613,-4.04531027186,0.341596650648,0.981241151498,1.50990331349e-14,5.81365195506,4.78013835223,2.09881137613,-2.68132697611,0.439069169441,0.987487048219,-3.5527136788e-15,4.68941647867,14.068249436,5.80613769037,4.69189655145,1.11424113892,4
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,254.800843863,25.2180605805,0.393781804376,0.0289051818552,112.351581991,2.44672259866,114.798304589,0.0213132293845,0.0217773755857,0.988655092347,2.44672259866,7.34016779599,2020-09-02,2020-11-16,163,238,2020-08-10,end_of_regime,True,2020-12-31,287.813241359,293.513608877,7.47254204771,8.36262046295,2.66225294461,-5.70036751834,0.318351521082,0.980578864673,4.79616346638e-14,5.81365195506,6.50613465852,2.66225294461,-3.84388171391,0.409191184066,0.986820545737,2.13162820728e-14,5.50541934614,16.5162580384,8.90405045156,5.51001227685,3.39403817471,5
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,567.310720483,56.4819533906,0.406408133776,0.0442081335579,320.15093718,4.16299632378,324.313933503,0.0128363165863,0.0130032301653,0.977661824509,4.16299632378,12.4889889714,2024-02-29,2024-03-01,505,506,2023-12-13,1y,True,2023-10-12,378.282840695,387.282045419,25.6423727554,16.7480879742,7.74888325031,-8.99920472387,0.462672709999,0.97676317601,-4.61852778244e-14,14.5192555106,9.48312275665,7.74888325031,-1.73423950635,0.817123583565,0.995436416949,-4.08562073062e-14,31.3648760174,94.0946280521,28.1657397273,33.2117664837,-5.0460267564,14
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,567.310720483,56.4819533906,0.406408133776,0.0442081335579,320.15093718,4.16299632378,324.313933503,0.0128363165863,0.0130032301653,0.977661824509,4.16299632378,12.4889889714,2024-02-29,2024-03-01,505,506,2023-12-13,3y,True,2025-10-13,959.537729503,981.469423929,25.6423727554,42.4438376381,20.5121432126,-21.9316944255,0.483277298992,0.9776542255,-7.1054273576e-14,14.5192555106,24.0326014054,20.5121432126,-3.52045819277,0.853513228411,0.996344501051,-5.68434188608e-14,62.9651047812,188.895314344,108.577735714,68.7076781014,39.8700576131,18
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,567.310720483,56.4819533906,0.406408133776,0.0442081335579,320.15093718,4.16299632378,324.313933503,0.0128363165863,0.0130032301653,0.977661824509,4.16299632378,12.4889889714,2024-02-29,2024-03-01,505,506,2023-12-13,5y,False,,,,,,,,,,,,,,,,,,,,,,,
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,567.310720483,56.4819533906,0.406408133776,0.0442081335579,320.15093718,4.16299632378,324.313933503,0.0128363165863,0.0130032301653,0.977661824509,4.16299632378,12.4889889714,2024-02-29,2024-03-01,505,506,2023-12-13,prior_portfolio_high,True,2024-02-29,568.451292013,581.974531775,25.6423727554,25.1676027127,11.6443629513,-13.5232397615,0.462672709999,0.97676317601,4.97379915032e-14,14.5192555106,14.2504306392,11.6443629513,-2.60606768795,0.817123583565,0.995436416949,7.81597009336e-14,31.3648760174,94.0946280521,42.3250790573,33.9066763828,8.41840267455,14
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,567.310720483,56.4819533906,0.406408133776,0.0442081335579,320.15093718,4.16299632378,324.313933503,0.0128363165863,0.0130032301653,0.977661824509,4.16299632378,12.4889889714,2024-02-29,2024-03-01,505,506,2023-12-13,underlying_recovery,True,2023-12-13,459.384196886,470.312771989,25.6423727554,20.3387680214,9.41019291851,-10.9285751029,0.462672709999,0.97676317601,3.19744231092e-14,14.5192555106,11.5162419832,9.41019291851,-2.10604906468,0.817123583565,0.995436416949,5.15143483426e-14,31.3648760174,94.0946280521,34.2042893104,33.5194503624,0.684838947994,14
HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,567.310720483,56.4819533906,0.406408133776,0.0442081335579,320.15093718,4.16299632378,324.313933503,0.0128363165863,0.0130032301653,0.977661824509,4.16299632378,12.4889889714,2024-02-29,2024-03-01,505,506,2023-12-13,end_of_regime,True,2022-12-30,330.783094525,338.603525626,25.6423727554,14.6429758431,6.82254474139,-7.82043110175,0.465926107813,0.976903869836,3.5527136788e-15,14.5192555106,8.29116360371,6.82254474139,-1.46861886232,0.822869390533,0.995579800485,-1.06581410364e-14,29.4875162275,88.4625486825,22.8060037365,30.0348258755,-7.22882213899,7
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.96010545397,0.324042799696,0.00455870403904,0.0451913290281,0.812219094923,0.156709952113,0.968929047036,0.161735219511,0.192940492402,1.04998536004,0.156709952113,0.470129856338,1989-07-19,1989-07-31,639,651,1989-05-17,1y,True,1988-10-19,1.22550451641,1.18870124008,0.090611783445,0.0525232525392,0.0893265288625,0.0368032763233,1.70070444126,1.03096091354,7.6327832943e-17,0.090611783445,0.0525232525392,0.0893265288625,0.0368032763233,1.70070444126,1.03096091354,7.6327832943e-17,0.163767290922,0.491301872767,0.179250401054,0.167127774996,0.0121226260582,3
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.96010545397,0.324042799696,0.00455870403904,0.0451913290281,0.812219094923,0.156709952113,0.968929047036,0.161735219511,0.192940492402,1.04998536004,0.156709952113,0.470129856338,1989-07-19,1989-07-31,639,651,1989-05-17,3y,True,1990-10-19,1.46895321749,1.38309808987,0.090611783445,0.0611127571933,0.146967884817,0.0858551276242,2.40486424713,1.06207450379,8.32667268469e-17,0.090611783445,0.0611127571933,0.146967884817,0.0858551276242,2.40486424713,1.06207450379,8.32667268469e-17,0.38837640545,1.16512921635,0.37333320996,0.432659086322,-0.0593258763623,11
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.96010545397,0.324042799696,0.00455870403904,0.0451913290281,0.812219094923,0.156709952113,0.968929047036,0.161735219511,0.192940492402,1.04998536004,0.156709952113,0.470129856338,1989-07-19,1989-07-31,639,651,1989-05-17,5y,True,1992-10-19,2.5043979072,2.34332274292,0.090611783445,0.10354067789,0.264615842174,0.161075164284,2.55567036614,1.0687379341,1.11022302463e-16,0.090611783445,0.10354067789,0.264615842174,0.161075164284,2.55567036614,1.0687379341,1.11022302463e-16,0.722428420773,2.16728526232,0.821430662123,0.817067708117,0.00436295400618,13
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.96010545397,0.324042799696,0.00455870403904,0.0451913290281,0.812219094923,0.156709952113,0.968929047036,0.161735219511,0.192940492402,1.04998536004,0.156709952113,0.470129856338,1989-07-19,1989-07-31,639,651,1989-05-17,prior_portfolio_high,True,1989-07-19,1.96708882168,1.9080149362,0.090611783445,0.0843064236522,0.143380309132,0.0590738854794,1.70070444126,1.03096091354,0,0.090611783445,0.0843064236522,0.143380309132,0.0590738854794,1.70070444126,1.03096091354,0,0.163767290922,0.491301872767,0.287719429406,0.178163890431,0.109555538975,3
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.96010545397,0.324042799696,0.00455870403904,0.0451913290281,0.812219094923,0.156709952113,0.968929047036,0.161735219511,0.192940492402,1.04998536004,0.156709952113,0.470129856338,1989-07-19,1989-07-31,639,651,1989-05-17,underlying_recovery,True,1989-05-17,1.71356168164,1.66210150077,0.090611783445,0.0734406375018,0.124900818368,0.0514601808661,1.70070444126,1.03096091354,5.55111512313e-17,0.090611783445,0.0734406375018,0.124900818368,0.0514601808661,1.70070444126,1.03096091354,5.55111512313e-17,0.163767290922,0.491301872767,0.250636872042,0.175593862301,0.0750430097412,3
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1986-09-26,1987,1987-08-25,1987-10-19,-0.330641561406,2.05071723742,1.96010545397,0.324042799696,0.00455870403904,0.0451913290281,0.812219094923,0.156709952113,0.968929047036,0.161735219511,0.192940492402,1.04998536004,0.156709952113,0.470129856338,1989-07-19,1989-07-31,639,651,1989-05-17,end_of_regime,True,1987-12-31,1.05706014508,1.02084437199,0.090611783445,0.0451064278769,0.0813222009749,0.0362157730979,1.80289605723,1.03547629207,0,0.090611783445,0.0451064278769,0.0813222009749,0.0362157730979,1.80289605723,1.03547629207,0,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,27.9553333394,10.4529686502,0.343729333153,0.0390096879285,11.2426964751,0,11.2426964751,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,3836,3859,2006-10-23,1y,True,2003-10-09,18.080339598,18.7995855766,1.11207872916,0.719245978532,-3.90798504668e-14,-0.719245978532,-5.43344719794e-14,0.961741391819,-1.22124532709e-15,2.01203236115,1.30129832222,-3.90798504668e-14,-1.30129832222,-3.00314307637e-14,0.932859218216,-6.66133814775e-16,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,27.9553333394,10.4529686502,0.343729333153,0.0390096879285,11.2426964751,0,11.2426964751,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,3836,3859,2006-10-23,3y,True,2005-10-10,20.9817450207,21.8164105227,1.11207872916,0.834665502097,-8.17124146124e-14,-0.834665502097,-9.78983969112e-14,0.961741391819,9.99200722163e-16,2.01203236115,1.51012150212,-8.17124146124e-14,-1.51012150212,-5.41098279162e-14,0.932859218216,1.55431223448e-15,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,27.9553333394,10.4529686502,0.343729333153,0.0390096879285,11.2426964751,0,11.2426964751,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,3836,3859,2006-10-23,5y,True,2007-10-09,29.1516718361,30.311341577,1.11207872916,1.15966974082,-1.52766688188e-13,-1.15966974082,-1.31732926031e-13,0.961741391819,1.7763568394e-15,2.01203236115,2.09813656677,-1.52766688188e-13,-2.09813656678,-7.28106504636e-14,0.932859218216,-4.4408920985e-16,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,27.9553333394,10.4529686502,0.343729333153,0.0390096879285,11.2426964751,0,11.2426964751,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,3836,3859,2006-10-23,prior_portfolio_high,True,2013-04-10,39.0342672975,40.5870721896,1.11207872916,1.5528048921,-3.2684965845e-13,-1.5528048921,-2.10489843323e-13,0.961741391819,-1.11022302463e-15,2.01203236115,2.80941772515,-3.2684965845e-13,-2.80941772515,-1.16340712e-13,0.932859218216,-3.99680288865e-15,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,27.9553333394,10.4529686502,0.343729333153,0.0390096879285,11.2426964751,0,11.2426964751,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,3836,3859,2006-10-23,underlying_recovery,True,2006-10-23,24.9414747294,25.9336604846,1.11207872916,0.992185755169,-1.27897692437e-13,-0.992185755169,-1.2890498757e-13,0.961741391819,8.881784197e-16,2.01203236115,1.7951155753,-1.27897692437e-13,-1.7951155753,-7.12476088986e-14,0.932859218216,6.66133814775e-16,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1989-05-17,2000_2002,2000-09-01,2002-10-09,-0.474141187691,29.0674120686,27.9553333394,10.4529686502,0.343729333153,0.0390096879285,11.2426964751,0,11.2426964751,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,3836,3859,2006-10-23,end_of_regime,True,2002-12-31,12.7864877287,13.2951413317,1.11207872916,0.508653602913,-2.48689957516e-14,-0.508653602913,-4.88918108692e-14,0.961741391819,-4.4408920985e-16,2.01203236115,0.920283324232,-2.30926389122e-14,-0.920283324232,-2.50929668116e-14,0.932859218216,2.22044604925e-16,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,29.1516718361,10.4529686502,0.343729333153,0.0390096879285,10.1775228603,0,10.1775228603,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,1493,1516,2012-04-02,1y,True,2010-03-09,25.5892167633,26.6071700573,1.15966974082,1.01795329402,-1.42108547152e-14,-1.01795329402,-1.39602227319e-14,0.961741391819,-8.881784197e-16,7.1054273576e-15,6.23711469694e-15,-1.06581410364e-14,-1.7763568394e-14,,1,8.68312660656e-16,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,29.1516718361,10.4529686502,0.343729333153,0.0390096879285,10.1775228603,0,10.1775228603,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,1493,1516,2012-04-02,3y,True,2012-03-09,26.3586454408,27.4072070361,1.15966974082,1.04856159532,-6.03961325396e-14,-1.04856159532,-5.75990316728e-14,0.961741391819,1.11022302463e-15,7.1054273576e-15,6.42465521281e-15,-6.03961325396e-14,-6.75015598972e-14,,1,6.80772144794e-16,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,29.1516718361,10.4529686502,0.343729333153,0.0390096879285,10.1775228603,0,10.1775228603,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,1493,1516,2012-04-02,5y,True,2014-03-10,62.2673353383,67.2151274682,1.15966974082,2.57155722561,-2.37623490419,-4.9477921298,-0.924045119635,0.926388711646,1.7763568394e-15,7.1054273576e-15,1.57562212924e-14,-2.37623490419,-2.37623490419,,0.963240970521,-1.33226762955e-15,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,29.1516718361,10.4529686502,0.343729333153,0.0390096879285,10.1775228603,0,10.1775228603,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,1493,1516,2012-04-02,prior_portfolio_high,True,2013-04-10,39.0342672975,40.5870721896,1.15966974082,1.5528048921,-1.20792265079e-13,-1.5528048921,-7.77897247065e-14,0.961741391819,-2.22044604925e-15,7.1054273576e-15,9.51421079032e-15,-1.20792265079e-13,-1.27897692437e-13,,1,-2.40878343272e-15,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,29.1516718361,10.4529686502,0.343729333153,0.0390096879285,10.1775228603,0,10.1775228603,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,1493,1516,2012-04-02,underlying_recovery,True,2012-04-02,29.2181849057,30.3805005735,1.15966974082,1.16231566777,-7.81597009336e-14,-1.16231566777,-6.72448140387e-14,0.961741391819,-2.88657986403e-15,7.1054273576e-15,7.12163925059e-15,-7.1054273576e-14,-8.17124146124e-14,,1,3.53650178581e-15,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2006-10-23,2007_2009,2007-10-09,2009-03-09,-0.552502410697,30.311341577,29.1516718361,10.4529686502,0.343729333153,0.0390096879285,10.1775228603,0,10.1775228603,0,0,0.961741391819,0,0,2013-04-10,2013-05-03,1493,1516,2012-04-02,end_of_regime,True,2009-12-31,24.0797786442,25.0376856492,1.15966974082,0.957907005,-1.7763568394e-14,-0.957907005,-1.85441470845e-14,0.961741391819,-7.77156117238e-16,7.1054273576e-15,5.86920430859e-15,-1.7763568394e-14,-2.13162820728e-14,,1,-2.31649062979e-15,0,0,0,0,0,0
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,233.694947394,65.094239901,0.709676267199,0.115370796156,101.883478429,8.48076330416,110.364241733,0.0768433975621,0.0832398288212,0.950468475933,8.48076330416,25.4422899125,2020-09-02,2020-11-16,163,238,2020-08-10,1y,True,2021-03-23,296.975551057,327.52074074,28.5784385176,35.6880715135,5.14288183027,-30.5451896832,0.14410646505,0.906738151562,-1.42108547152e-14,18.5442238098,23.1575838225,5.14288183027,-18.0147019922,0.222081969764,0.942808700213,1.7763568394e-14,19.0827347531,57.2482042593,31.3217283554,19.1010743657,12.2206539896,5
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,233.694947394,65.094239901,0.709676267199,0.115370796156,101.883478429,8.48076330416,110.364241733,0.0768433975621,0.0832398288212,0.950468475933,8.48076330416,25.4422899125,2020-09-02,2020-11-16,163,238,2020-08-10,3y,True,2023-03-23,278.849533628,308.92992797,28.5784385176,33.6623364283,3.5819420871,-30.0803943412,0.106408005717,0.902630364954,-2.13162820728e-14,18.5442238098,21.8431073588,3.5819420871,-18.2611652717,0.163985005808,0.938537503566,-2.84217094304e-14,68.1074523533,204.32235706,63.0667431937,70.1242542477,-7.05751105396,17
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,233.694947394,65.094239901,0.709676267199,0.115370796156,101.883478429,8.48076330416,110.364241733,0.0768433975621,0.0832398288212,0.950468475933,8.48076330416,25.4422899125,2020-09-02,2020-11-16,163,238,2020-08-10,5y,True,2025-03-24,622.965184902,697.248751017,28.5784385176,75.9752290275,1.69166291254,-74.2835661149,0.0222659797699,0.893461887158,-4.26325641456e-14,18.5442238098,49.2994622579,1.69166291254,-47.6077993454,0.0343140236235,0.929004298617,-2.84217094304e-14,68.4026709879,205.208012964,128.60050781,78.0061060567,50.5944017529,19
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,233.694947394,65.094239901,0.709676267199,0.115370796156,101.883478429,8.48076330416,110.364241733,0.0768433975621,0.0832398288212,0.950468475933,8.48076330416,25.4422899125,2020-09-02,2020-11-16,163,238,2020-08-10,prior_portfolio_high,True,2020-09-02,241.35086467,261.035567544,28.5784385176,28.4435604934,8.75885761984,-19.6847028735,0.307938157808,0.924589958914,-3.5527136788e-15,18.5442238098,18.4567029935,8.75885761984,-9.69784537366,0.474562419026,0.961370662403,1.42108547152e-14,19.0827347531,57.2482042593,27.7372938928,19.0925425558,8.64475133701,5
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,233.694947394,65.094239901,0.709676267199,0.115370796156,101.883478429,8.48076330416,110.364241733,0.0768433975621,0.0832398288212,0.950468475933,8.48076330416,25.4422899125,2020-09-02,2020-11-16,163,238,2020-08-10,underlying_recovery,True,2020-08-10,199.425007605,215.648112487,28.5784385176,23.4979477721,7.27484289014,-16.2231048819,0.309594819118,0.92477047587,2.13162820728e-14,18.5442238098,15.2475511316,7.27484289014,-7.97270824141,0.477115493981,0.961558360424,1.7763568394e-14,16.2543278147,48.762983444,20.1250764963,16.2629241755,3.86215232088,4
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2012-04-02,2020,2020-02-19,2020-03-23,-0.337904636519,262.273385911,233.694947394,65.094239901,0.709676267199,0.115370796156,101.883478429,8.48076330416,110.364241733,0.0768433975621,0.0832398288212,0.950468475933,8.48076330416,25.4422899125,2020-09-02,2020-11-16,163,238,2020-08-10,end_of_regime,True,2020-12-31,268.674068197,293.513608877,28.5784385176,31.9825078562,7.14296717628,-24.8395406799,0.223339808385,0.915371758145,4.97379915032e-14,18.5442238098,20.7530856985,7.14296717628,-13.6101185222,0.344188198327,0.951785756473,-1.06581410364e-14,19.0827347531,57.2482042593,28.0695308183,19.0986546446,8.97087617376,5
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,516.46613192,114.232137677,0.740299159027,0.138105580957,293.293299092,6.54613501807,299.83943411,0.0218321350476,0.0223194155419,0.903882127558,6.54613501807,19.6384050542,2024-02-22,2024-03-01,498,506,2023-12-13,1y,True,2023-10-12,349.510056101,387.282045419,76.486961319,49.9567793225,12.1847900047,-37.7719893177,0.243906636296,0.902469040937,7.1054273576e-15,31.8793822832,20.8217353415,12.1847900047,-8.63694533674,0.585195700786,0.975884356697,4.97379915032e-14,49.3199362348,147.959808704,44.289430208,52.2240931006,-7.93466289257,14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,516.46613192,114.232137677,0.740299159027,0.138105580957,293.293299092,6.54613501807,299.83943411,0.0218321350476,0.0223194155419,0.903882127558,6.54613501807,19.6384050542,2024-02-22,2024-03-01,498,506,2023-12-13,3y,True,2025-10-13,866.531211296,981.469423929,76.486961319,126.602955141,11.6647425079,-114.938212633,0.0921364157331,0.882891703164,-7.1054273576e-14,31.8793822832,52.7674774302,11.6647425079,-41.1027349224,0.22105931676,0.954714414227,-7.81597009336e-14,106.35933752,319.07801256,158.824142808,115.512904903,43.311237905,18
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,516.46613192,114.232137677,0.740299159027,0.138105580957,293.293299092,6.54613501807,299.83943411,0.0218321350476,0.0223194155419,0.903882127558,6.54613501807,19.6384050542,2024-02-22,2024-03-01,498,506,2023-12-13,5y,False,,,,,,,,,,,,,,,,,,,,,,,
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,516.46613192,114.232137677,0.740299159027,0.138105580957,293.293299092,6.54613501807,299.83943411,0.0218321350476,0.0223194155419,0.903882127558,6.54613501807,19.6384050542,2024-02-22,2024-03-01,498,506,2023-12-13,prior_portfolio_high,True,2024-02-22,523.115648925,579.649411997,76.486961319,74.7708759083,18.2371128357,-56.5337630726,0.243906636296,0.902469040937,-1.42108547152e-14,31.8793822832,31.1641264815,18.2371128357,-12.9270136458,0.585195700786,0.975884356697,7.1054273576e-15,49.3199362348,147.959808704,66.2884904721,53.2616368439,13.0268536281,14
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2020-08-10,2022,2022-01-03,2022-10-12,-0.244916398001,592.953093239,516.46613192,114.232137677,0.740299159027,0.138105580957,293.293299092,6.54613501807,299.83943411,0.0218321350476,0.0223194155419,0.903882127558,6.54613501807,19.6384050542,2024-02-22,2024-03-01,498,506,2023-12-13,underlying_recovery,True,2023-12-13,424.442716277,470.312771989,76.486961319,60.6671846544,14.7971289426,-45.8700557118,0.243906636296,0.902469040937,7.1054273576e-15,31.8793822832,25.2857786254,14.7971289426,-10.4886496828,0.585195700786,0.975884356697,2.84217094304e-14,49.3199362348,147.959808704,53.7847931173,52.7079129401,1.07688017729,14
