variant,cell,family,underlying,regime,moneyness,premium_budget,maturity_months,roll_months,cagr,terminal_multiple,annualized_volatility,max_drawdown,mean_delta_exposure,delta_exposure_sd,mean_option_weight,mean_treasury_weight,gross_notional,option_turnover_per_year,cost_drag_bps,theta_burden_per_year,vega_per_nav,mean_entry_years,mean_exit_years,mean_held_years,rolls,mean_premium_fraction_of_nav,mean_exit_premium_ratio,cohort_10y_min_cagr,cohort_20y_min_cagr,cohort_20y_median_cagr,cohort_30y_min_cagr,cohort_30y_median_cagr,cagr_per_volatility_point,delta_exposure_p5,delta_exposure_p50,delta_exposure_p95,sessions_after_major_loss,min_exposure_after_loss,mean_exposure_after_loss,recovery_exposure,recovery_exposure_ratio,underexposed_recovery,1987_crash,1987_crash_trough,1987_crash_mean_delta,1987_crash_min_delta,1987_crash_recovery_delta,2000_2002_bust,2000_2002_bust_trough,2000_2002_bust_mean_delta,2000_2002_bust_min_delta,2000_2002_bust_recovery_delta,2008_2009_gfc,2008_2009_gfc_trough,2008_2009_gfc_mean_delta,2008_2009_gfc_min_delta,2008_2009_gfc_recovery_delta,2020_covid,2020_covid_trough,2020_covid_mean_delta,2020_covid_min_delta,2020_covid_recovery_delta,2022_rates,2022_rates_trough,2022_rates_mean_delta,2022_rates_min_delta,2022_rates_recovery_delta
SPX_80_30_30M_R12,SPX_80_30,SPX,SP500_1X,30m/12m,0.8,0.3,30,12,0.1312778426,137.6611187,0.1721271618,-0.4622270518,1.011974494,0.211026921,0.3110494052,0.6889505948,1.700925089,0.3005554413,76.21865946,-0.01636504124,0.3274768413,2.490759754,1.497604381,0.9950332579,40,0.3,1.349520864,0.02154917934,0.08685901326,0.1174708518,0.1147475252,0.1316597339,0.003727486513,0.6740990049,1.023696093,1.346594846,326,0.5766170753,1.048174477,1.081481749,1.068684789,False,-0.2114471426,-0.3321934429,0.8561699476,0.5458629256,0.7216114643,-0.2843632181,-0.3389630247,0.7299826868,0.3754287621,0.858482829,-0.261611312,-0.2925047671,0.7083414026,0.1992732621,0.6454531566,-0.1788834935,-0.2503481023,0.8718540826,0.4737985092,0.9180764168,-0.4501835226,-0.4441621101,1.012635468,0.8726419183,1.082545711
SPX_80_30_30M_R18,SPX_80_30,SPX,SP500_1X,30m/18m,0.8,0.3,30,18,0.1419242897,200.0929425,0.1804579599,-0.4612041625,1.053413482,0.2198937847,0.3399786569,0.6600213431,1.713434825,0.2028749229,55.33698121,-0.01302317839,0.2462528011,2.489010571,0.9992102353,1.489706734,27,0.3,1.567907846,0.04654278438,0.105305731,0.1363231742,0.1300392532,0.1471589947,0.003669824813,0.6926262982,1.061972367,1.398867366,309,0.2138848797,1.176459538,1.214916643,1.15331412,False,-0.3376003341,-0.4104137108,1.116330223,0.9420710994,0.853025659,-0.213870547,-0.3030962407,0.6907628348,0.1700742973,0.7811680668,-0.2202712425,-0.2631550775,0.6738372522,0.05401832901,0.9669558742,-0.1900030569,-0.2587527038,0.8974478547,0.4945319548,0.9240454303,-0.4512365012,-0.4471959289,1.181095009,1.021332583,1.213427353
SPX_80_35_15M_R6,SPX_80_35,SPX,SP500_1X,15m/6m,0.8,0.35,15,6,0.1500044544,265.151369,0.2275886305,-0.5182293882,1.383486382,0.2121555427,0.3617378424,0.6382621576,2.02174854,0.7012960296,170.7931517,-0.02580823806,0.2241715586,1.24705681,0.7473292959,0.4997444095,80,0.35,1.200140877,-0.003615668416,0.09553792372,0.1344115933,0.1326028654,0.1499990048,0.004479187932,1.05064775,1.392387524,1.680074044,954,0.1483738265,1.181288446,1.417415802,1.024524578,False,-0.2992321514,-0.4067129371,1.147679349,0.6006093572,1.037665734,-0.4453886611,-0.4583150145,1.144874195,0.4240469077,1.282199202,-0.4275407761,-0.4443223737,1.08711352,0.1483738265,1.131209267,-0.3249905787,-0.3574009347,1.276629929,0.7221490179,1.321406338,-0.5084902612,-0.5047413808,1.373820929,1.13451993,1.417359398
SPX_80_35_15M_R12,SPX_80_35,SPX,SP500_1X,15m/12m,0.8,0.35,15,12,0.1542127732,306.7826197,0.2283774991,-0.5324349501,1.392344724,0.2339844909,0.3731061612,0.6268938388,2.019238563,0.3506480148,89.7718111,-0.02380291613,0.1539823805,1.248596851,0.2491444216,0.9995261412,40,0.35,1.417222268,0.0009355564936,0.09719630963,0.1317329692,0.1342990307,0.1521821388,0.003562002916,0.9520527423,1.415266128,1.707616296,1172,0.08951680182,1.181386683,1.480567351,1.063362632,False,-0.2883874283,-0.3963117712,1.102811204,0.6006093572,0.9767024543,-0.4347743538,-0.4556621427,1.156061639,0.08951680182,1.336220151,-0.417701273,-0.4347713149,0.9967832543,0.1483738265,0.8508982161,-0.3044210029,-0.3574009347,1.253010385,0.6113808974,1.311379508,-0.5229829924,-0.5193446521,1.525729945,1.254685136,1.480305526
SPX_80_35_18M_R6,SPX_80_35,SPX,SP500_1X,18m/6m,0.8,0.35,18,6,0.1393071893,182.5771875,0.2176219615,-0.5153851611,1.330740952,0.2043901973,0.3577214888,0.6422785112,1.973019463,0.71006223,171.5695481,-0.02554058068,0.2834500823,1.495880549,0.9992813142,0.4965776865,81,0.35,1.178888189,-0.01507708842,0.08145808181,0.1218922954,0.1198694422,0.1378125141,0.004557400052,1.007720739,1.340952516,1.643886085,1140,0.1835884321,1.18271354,1.076048007,0.8086081707,False,-0.3091395805,-0.4153011763,1.154772509,0.6965427408,1.05023432,-0.4799298778,-0.5153851611,1.079148056,0.6776865521,1.152774752,-0.453202325,-0.4585445559,1.091827048,0.1835884321,1.059367832,-0.223734735,-0.2929331993,1.048535157,0.4743225383,1.148050973,-0.4910062427,-0.4861055015,1.308875269,0.9699522181,1.35885397
SPX_80_35_18M_R12,SPX_80_35,SPX,SP500_1X,18m/12m,0.8,0.35,18,12,0.1510876536,275.3078386,0.2180828239,-0.5120908172,1.331878415,0.2372891597,0.361030865,0.638969135,1.97084755,0.3594142152,91.71042556,-0.02435257445,0.2188884171,1.491594464,0.4982888433,0.9951403149,41,0.35,1.402244864,-0.003349343885,0.09284252684,0.1301762468,0.1318128048,0.1492884479,0.003933170023,0.9272888714,1.349356417,1.669632397,1035,0.1494456725,1.12884386,1.473988722,1.106699159,False,-0.2897311837,-0.4005377979,1.11500406,0.63587401,0.9790603739,-0.4407193961,-0.4646188446,1.041534711,0.3057176196,1.220726242,-0.3918829943,-0.4117393429,0.981214414,0.1494456725,0.8684269075,-0.2822057411,-0.3384602336,1.175653546,0.5849497836,1.235610992,-0.5024190171,-0.4984385765,1.412469425,1.208123881,1.473925893
SPX_80_35_24M_R6,SPX_80_35,SPX,SP500_1X,24m/6m,0.8,0.35,24,6,0.1337653727,150.2785813,0.2039503319,-0.4837962384,1.240276302,0.2067871831,0.3586492126,0.6413507874,1.88162709,0.6925298293,166.0056559,-0.02236359802,0.3718681583,2.000433204,1.49756928,0.5029221292,79,0.35,1.169412901,-0.009132662763,0.07855695954,0.1174480258,0.11462867,0.1322874961,0.004491534124,0.9184900987,1.238169506,1.577823069,920,0.234000788,1.096329279,1.247159235,1.005549516,False,-0.2779444813,-0.3939785495,1.081187,0.6876220533,0.9548487703,-0.4407470312,-0.483077327,0.9852672002,0.6511374504,1.05593941,-0.4190490069,-0.4242692104,1.012717883,0.234000788,0.9662078684,-0.202567666,-0.2711192324,0.9887920715,0.4946965483,1.057622528,-0.4747080688,-0.4693567619,1.208327401,0.9176964258,1.248057091
SPX_80_35_24M_R12,SPX_80_35,SPX,SP500_1X,24m/12m,0.8,0.35,24,12,0.1464232105,234.105659,0.2084905844,-0.5005678956,1.264264472,0.2204126955,0.3757771047,0.6242228953,1.888487367,0.3506480148,89.23665594,-0.02010920806,0.2907094525,2.004928131,0.9993155373,1.005844258,40,0.35,1.376151969,0.01342185336,0.09950258848,0.1355632813,0.1314594648,0.1487370641,0.004242688552,0.9205188404,1.268505834,1.630262849,846,0.1629927939,1.053480923,1.297171016,1.026028212,False,-0.3799956079,-0.4482353691,1.273786521,1.122819154,1.011594598,-0.3850966192,-0.444890676,0.9601616008,0.3641516813,1.018544739,-0.3773417463,-0.3835990607,0.9800178898,0.1053614138,1.100572913,-0.202567666,-0.2711192324,0.9887920715,0.4946965483,1.065366985,-0.4853035698,-0.4805031833,1.122936565,0.9176964258,1.287112645
SPX_80_35_30M_R12,SPX_80_35,SPX,SP500_1X,30m/12m,0.8,0.35,30,12,0.1412254385,195.2615533,0.1944024404,-0.4806304233,1.17502246,0.2350472082,0.3606531264,0.6393468736,1.814369333,0.3506480148,88.31859797,-0.01920736676,0.3831437978,2.490759754,1.497604381,0.9950332579,40,0.35,1.349520864,0.009611056954,0.08815806109,0.1237243897,0.1232639236,0.1396136049,0.004263301049,0.8054728099,1.180996719,1.555148965,636,0.2473580093,1.006482878,1.250792884,1.064484235,False,-0.2463042922,-0.3708386459,1.002492753,0.6580039454,0.8526623169,-0.369464523,-0.4096751078,0.8649495439,0.4635334588,1.00391354,-0.3351471639,-0.3526639361,0.847157402,0.2473580093,0.7567706737,-0.2274411807,-0.2861830058,1.02997758,0.5796818762,1.06085598,-0.4709196227,-0.4661582918,1.185773817,1.024601088,1.250759608
SPX_80_35_30M_R18,SPX_80_35,SPX,SP500_1X,30m/18m,0.8,0.35,30,18,0.1532042535,296.2601187,0.2028335039,-0.4781821573,1.214424275,0.2437517206,0.3910328492,0.6089671508,1.823391426,0.23668741,63.57940631,-0.01523308205,0.2867237088,2.489010571,0.9992102353,1.489706734,27,0.35,1.567907846,0.03676811578,0.1086353543,0.1453225481,0.1403254369,0.1575954354,0.004187116044,0.8258996167,1.217592478,1.611803774,586,0.2122840351,1.055336893,1.375583548,1.132704258,False,-0.3746268027,-0.4449331297,1.259562531,1.101851708,0.9876044968,-0.2971997436,-0.3728355786,0.8218649829,0.2122840351,0.9128868784,-0.2902319939,-0.2961522104,0.8066156384,0.06774452702,1.099014837,-0.2392356031,-0.2952282131,1.058047477,0.6045157057,1.071780195,-0.4689642575,-0.4663413472,1.350079984,1.191678563,1.374253314
SPX_85_25_15M_R6,SPX_85_25,SPX,SP500_1X,15m/6m,0.85,0.25,15,6,0.136653928,166.3482105,0.1903250255,-0.4957335376,1.142550012,0.2243638814,0.2622850153,0.7377149847,1.880264997,0.5009257354,123.8030248,-0.03041836426,0.2708989437,1.24705681,0.7473292959,0.4997444095,80,0.25,1.220737262,0.02011262139,0.09365872192,0.1266610368,0.1208924166,0.1397482299,0.005438460329,0.7727364284,1.150686862,1.479036481,503,0.09982732183,1.035647147,1.172949469,1.026606676,False,-0.22812669,-0.3368528996,0.9196560481,0.3411336166,0.7740218692,-0.2848636489,-0.3186802648,0.8865290847,0.2305636539,1.021804037,-0.2909154189,-0.3313713784,0.8229310979,0.08083994718,0.8962885678,-0.2314699944,-0.2899443459,1.007061832,0.4481301149,1.116014062,-0.4819716729,-0.4759265958,1.026068411,0.7301574823,1.172888672
SPX_85_25_15M_R12,SPX_85_25,SPX,SP500_1X,15m/12m,0.85,0.25,15,12,0.1416376637,198.097466,0.1927738108,-0.5098575234,1.169729913,0.2622057697,0.2742980303,0.7257019697,1.895431882,0.2504628677,66.97293629,-0.0276388453,0.1847399608,1.248596851,0.2491444216,0.9995261412,40,0.25,1.473197173,0.02548889118,0.097437267,0.1256883188,0.1233497443,0.1429262403,0.004536691609,0.6247348632,1.208323052,1.560246069,522,0.2909844707,1.074358035,1.248904278,1.067686023,False,-0.2195387217,-0.3285813168,0.8978491466,0.3411336166,0.6903940913,-0.2795434831,-0.3181251515,0.889339353,0.02308305548,1.091793115,-0.2728182269,-0.3143066996,0.6956332604,0.08083994718,0.601555944,-0.2113832592,-0.2899443459,0.9848538015,0.3665160376,1.07203707,-0.4964811144,-0.4906053537,1.115665286,0.7463436329,1.24913026
SPX_85_25_18M_R6,SPX_85_25,SPX,SP500_1X,18m/6m,0.85,0.25,18,6,0.1248843942,109.7836519,0.1809613434,-0.4647441908,1.082519934,0.2140907114,0.2579375262,0.7420624738,1.824582408,0.5071873071,123.5450393,-0.02874699823,0.3241940665,1.495880549,0.9992813142,0.4965776865,81,0.25,1.193784243,0.008991642792,0.07790805228,0.1125125618,0.1071654517,0.1259154418,0.005067448557,0.7364018019,1.098693156,1.4072301,575,0.416854487,0.9658007494,1.10114146,1.017202017,False,-0.2340876922,-0.3424680273,0.9071269187,0.416854487,0.8010511001,-0.3358699266,-0.3945662303,0.8098924461,0.4392008539,0.8782253114,-0.3151144194,-0.3229427833,0.823303998,0.1035056864,0.8125295313,-0.1304693026,-0.2238768286,0.7779594051,0.2926718823,0.8948566503,-0.4541546891,-0.4464583273,1.004097415,0.5669495632,1.101788425
SPX_85_25_18M_R12,SPX_85_25,SPX,SP500_1X,18m/12m,0.85,0.25,18,12,0.1374951177,171.3348665,0.1825175181,-0.4891486196,1.095303006,0.255830724,0.2625224926,0.7374775074,1.832780513,0.2567244394,68.1098801,-0.0273629685,0.248933105,1.491594464,0.4982888433,0.9951403149,41,0.25,1.448345592,0.0221939413,0.09209917111,0.1240004418,0.1203682787,0.1393517924,0.004794458932,0.6377637588,1.119792709,1.486235602,400,0.3339155386,1.118614729,1.204091451,1.099322694,False,-0.2149458444,-0.3265064696,0.864959342,0.365265474,0.7118472187,-0.279147038,-0.3263028549,0.7586385173,0.1324602677,0.9656000461,-0.2476237525,-0.2932503095,0.7119225862,0.08308171821,0.6508945584,-0.1908404516,-0.2723820662,0.9167344203,0.3562753588,0.9892329668,-0.4756185293,-0.4692594355,1.055094238,0.7381781571,1.204691415
SPX_85_25_24M_R6,SPX_85_25,SPX,SP500_1X,24m/6m,0.85,0.25,24,6,0.1197020812,91.29976595,0.1692717885,-0.451417249,0.9909675304,0.2036969441,0.2587438837,0.7412561163,1.732223647,0.4946641638,119.3556758,-0.02387773244,0.395632704,2.000433204,1.49756928,0.5029221292,79,0.25,1.181769728,0.01453215138,0.07576205598,0.1086861744,0.1023663887,0.1208878548,0.00456767174,0.6708836179,0.9954382242,1.31020701,398,0.4315791045,0.9483149217,0.9952969109,1.004368842,False,-0.2069079358,-0.3239175994,0.8406846413,0.4489392288,0.7203777015,-0.2933418789,-0.3606094801,0.734692563,0.4315791045,0.7959679792,-0.2806152157,-0.2893874972,0.7567206249,0.1410529679,0.7334915605,-0.1129312871,-0.2057076698,0.7290067149,0.3176621715,0.8141770003,-0.4399265707,-0.431846287,0.9175430032,0.5624714251,0.9979297213
SPX_85_25_24M_R12,SPX_85_25,SPX,SP500_1X,24m/12m,0.85,0.25,24,12,0.1305777817,134.3005468,0.175840936,-0.4711114504,1.02600735,0.2261794434,0.2753116886,0.7246883114,1.750695661,0.2504628677,65.65714416,-0.02215271055,0.3152840687,2.004928131,0.9993155373,1.005844258,40,0.25,1.410005378,0.03395419767,0.09423962467,0.1250677155,0.1179221048,0.1357095495,0.004491390471,0.6660551522,1.038723979,1.387125284,401,0.2605623166,0.9441827136,1.028255067,1.002190741,False,-0.3281709156,-0.4080673072,1.09332129,0.8702518879,0.7764176432,-0.2330461805,-0.3177455447,0.7073428405,0.2082212467,0.7699106556,-0.2406455028,-0.2542386097,0.7306790981,0.05592702324,0.8604613939,-0.1129312871,-0.2057076698,0.7290067149,0.3176621715,0.8308359577,-0.4475715205,-0.4409956597,0.7766366629,0.5543352678,1.014149629
SPX_85_25_30M_R12,SPX_85_25,SPX,SP500_1X,30m/12m,0.85,0.25,30,12,0.1262328738,115.1626201,0.1622383506,-0.459628871,0.9345840688,0.2294506642,0.2615743819,0.7384256181,1.673009687,0.2504628677,64.8606667,-0.01993281435,0.3901643602,2.490759754,1.497604381,0.9950332579,40,0.25,1.378458503,0.03111925232,0.08567309319,0.1152969296,0.1100057139,0.1287026222,0.004299986335,0.573150753,0.9381745809,1.30034925,340,0.4506286858,0.934319066,0.9880353396,1.057192576,False,-0.1801548234,-0.3041233058,0.7730945965,0.4506286858,0.6295534608,-0.2112893933,-0.2792675958,0.6256353691,0.2722623337,0.76084293,-0.1948452578,-0.2434478121,0.6125015527,0.1557517822,0.5576453697,-0.1402527736,-0.2236789076,0.7821292963,0.3847094049,0.827653243,-0.4443025877,-0.437395679,0.8786961675,0.6934610267,0.9886460335
SPX_85_25_30M_R18,SPX_85_25,SPX,SP500_1X,30m/18m,0.85,0.25,30,18,0.1366535972,166.3462776,0.1724078685,-0.4636832985,0.9854547183,0.2422615855,0.2894023505,0.7105976495,1.696052368,0.1690624357,47.81638888,-0.01696708042,0.3042712985,2.489010571,0.9992102353,1.489706734,27,0.25,1.621378881,0.055300024,0.1033499838,0.1335597268,0.1251384582,0.143594192,0.004351512409,0.5824295112,0.9991097496,1.37023479,326,0.8540650839,1.119459325,1.163415809,1.180587791,False,-0.3222921896,-0.4040529854,1.078896106,0.8540650839,0.7602165299,-0.1432431204,-0.2443059619,0.5869822114,0.112433875,0.6827341298,-0.1552843587,-0.2454313348,0.5749218958,0.03502778245,0.8690074188,-0.1518037607,-0.2326117158,0.8096619222,0.4019033409,0.8487329798,-0.4515614827,-0.4466109288,1.091309554,0.9186060869,1.156139422
SPX_85_30_15M_R6,SPX_85_30,SPX,SP500_1X,15m/6m,0.85,0.3,15,6,0.1486311226,252.7985117,0.2208177131,-0.5222752827,1.364454004,0.2609559401,0.3124956467,0.6875043533,2.051958357,0.6011108825,148.241642,-0.03660140516,0.3257675206,1.24705681,0.7473292959,0.4997444095,80,0.3,1.220737262,0.00498207172,0.09579884078,0.1351880774,0.1310727898,0.1495231071,0.006414269317,0.9411028691,1.36840269,1.756992318,833,0.103623252,1.111067151,1.388486017,1.017612915,False,-0.2722689792,-0.3831588942,1.10529405,0.4337175726,0.9398089404,-0.3883162688,-0.4044585669,1.065832388,0.2941299921,1.217836962,-0.3769837544,-0.4057857101,1.005007331,0.103623252,1.054712845,-0.2937145092,-0.338052635,1.218419089,0.5665408261,1.292791329,-0.5120460099,-0.5073971085,1.246082651,0.912562213,1.387965351
SPX_85_30_15M_R12,SPX_85_30,SPX,SP500_1X,15m/12m,0.85,0.3,15,12,0.1545353715,310.2247551,0.2234207757,-0.5390959447,1.390404726,0.2996149173,0.3248058644,0.6751941356,2.065598862,0.3005554413,79.24695167,-0.0335418299,0.2230435351,1.248596851,0.2491444216,0.9995261412,40,0.3,1.473197173,0.01046641571,0.1003898229,0.1334845514,0.1343881274,0.1541729326,0.005335610569,0.7816273586,1.428052647,1.820408109,1051,0.103623252,1.104085482,1.476245192,1.061737755,False,-0.2604666445,-0.3718239724,1.062646279,0.4337175726,0.851924229,-0.3793726422,-0.401056109,1.070887392,0.02966942379,1.294519998,-0.3600415298,-0.3896267222,0.862262865,0.103623252,0.7340563647,-0.2720163682,-0.338052635,1.192460309,0.4650855907,1.272564125,-0.5292268441,-0.5247416303,1.359361437,0.9396802375,1.475479169
SPX_85_30_18M_R6,SPX_85_30,SPX,SP500_1X,18m/6m,0.85,0.3,18,6,0.1360116164,162.6360767,0.2090911562,-0.4918869745,1.294479956,0.2488780499,0.3080648471,0.6919351529,1.986415109,0.6086247686,148.3039404,-0.03455891651,0.3895039473,1.495880549,0.9992813142,0.4965776865,81,0.3,1.193784243,-0.007732035243,0.07837216106,0.1197961742,0.1163668313,0.1353781016,0.005998169546,0.8998064867,1.306486182,1.682500894,918,0.1325234007,1.111161056,1.307264159,1.009875937,False,-0.2791062916,-0.3896170246,1.091979001,0.5282836412,0.9615964528,-0.4353803679,-0.4780848723,0.9829077119,0.5520435271,1.058364889,-0.4014800273,-0.4072608426,1.004597565,0.1325234007,0.9671880585,-0.1830415638,-0.2643339133,0.9532106465,0.3715167758,1.069028018,-0.4821451557,-0.4761286549,1.206133351,0.7143495188,1.308096473
SPX_85_30_18M_R12,SPX_85_30,SPX,SP500_1X,18m/12m,0.85,0.3,18,12,0.1500354789,265.4371169,0.2106273432,-0.5152110865,1.305905104,0.292099506,0.3120888949,0.6879111051,1.993816209,0.3080693273,80.75739217,-0.03312643929,0.3004527954,1.491594464,0.4982888433,0.9951403149,41,0.3,1.448345592,0.00765046334,0.09419615212,0.1316612325,0.1311048326,0.1499259031,0.005634618216,0.7925313201,1.331386446,1.747655926,797,0.10646749,1.054142863,1.431120459,1.095883961,False,-0.2580621212,-0.3724714727,1.04561845,0.4637332148,0.8707890904,-0.3795906981,-0.4115022845,0.9259058911,0.1697915471,1.155336728,-0.332614663,-0.3648181495,0.8773134151,0.10646749,0.7789154013,-0.2495764355,-0.3184115398,1.112716519,0.4518676763,1.173899985,-0.5050165572,-0.5000724086,1.276200324,0.9275987,1.430616427
SPX_85_30_24M_R6,SPX_85_30,SPX,SP500_1X,24m/6m,0.85,0.3,24,6,0.1300518074,131.828416,0.1941195772,-0.4750930365,1.184867566,0.2375135265,0.3090414553,0.6909585447,1.875826111,0.5935969965,143.3044763,-0.02867454227,0.474871026,2.000433204,1.49756928,0.5029221292,79,0.3,1.181769728,-0.0007065251998,0.07620070861,0.1152426654,0.111013543,0.1295064326,0.005397409232,0.817042972,1.18498913,1.56796798,705,0.2509940712,1.014094899,1.183048158,0.9984644631,False,-0.2474640799,-0.3682809205,1.011083194,0.5661795423,0.8647022647,-0.3900872487,-0.441331398,0.8902436072,0.5403676618,0.9588680389,-0.3637314145,-0.369271522,0.9223972141,0.1800371653,0.8733982363,-0.1624127586,-0.2428806855,0.8924857779,0.4016201709,0.9729418852,-0.4653790021,-0.4588620842,1.101762346,0.7055382135,1.183864355
SPX_85_30_24M_R12,SPX_85_30,SPX,SP500_1X,24m/12m,0.85,0.3,24,12,0.1425885916,204.7934226,0.2010073597,-0.4944916535,1.220249952,0.2602081258,0.3266264966,0.6733735034,1.893623456,0.3005554413,78.05050877,-0.02658355587,0.378241554,2.004928131,0.9993155373,1.005844258,40,0.3,1.410005378,0.02171569589,0.09742096999,0.1339706038,0.128998442,0.1466392412,0.005277367564,0.811263118,1.224459292,1.641395335,726,0.2652641912,0.9732493787,1.21752677,0.9977683404,False,-0.3714916809,-0.449250681,1.261100439,1.046766558,0.9271035867,-0.3292566776,-0.3981955795,0.8598864366,0.2652641912,0.924724801,-0.3207148526,-0.3275821707,0.8903133058,0.07175663221,1.012191795,-0.1624127586,-0.2428806855,0.8924857779,0.4016201709,0.9960097253,-0.4743809287,-0.4689790536,0.9521250544,0.6971182537,1.202429504
SPX_85_30_30M_R12,SPX_85_30,SPX,SP500_1X,30m/12m,0.85,0.3,30,12,0.1376107704,172.0317632,0.1847284439,-0.4793882114,1.11495122,0.2632389241,0.3115915908,0.6884084092,1.803359629,0.3005554413,77.19268325,-0.02399512298,0.4688300422,2.490759754,1.497604381,0.9950332579,40,0.3,1.378458503,0.01945429395,0.08768570892,0.1221142943,0.1198335155,0.1374628418,0.005055103342,0.7031739889,1.119291352,1.541245498,374,0.3455192719,1.094440614,1.173078333,1.052134221,False,-0.2164639092,-0.3456693937,0.9299707269,0.5662301368,0.7648128952,-0.3057091658,-0.3567385432,0.7625245154,0.3455192719,0.9150109368,-0.2732854437,-0.3055509073,0.7532059873,0.1982359632,0.6717941028,-0.1916755638,-0.2618603148,0.9494025152,0.4836196539,0.9823877444,-0.468332604,-0.4625933497,1.059749888,0.8612362617,1.174056246
SPX_85_30_30M_R18,SPX_85_30,SPX,SP500_1X,30m/18m,0.85,0.3,30,18,0.1496530243,261.9354191,0.1960017361,-0.4832124321,1.166469133,0.2760746905,0.3416750315,0.6583249685,1.824794102,0.2028749229,56.36342284,-0.02031999565,0.3637442194,2.489010571,0.9992102353,1.489706734,27,0.3,1.621378881,0.04648157153,0.1078643482,0.1437451042,0.1371606573,0.1558132967,0.005094914567,0.7134323135,1.174015601,1.622578972,392,0.1827786671,1.240820773,1.344114449,1.152293199,False,-0.3650911352,-0.444948555,1.244431196,1.026414442,0.9050550134,-0.2335838828,-0.3195098432,0.7182462399,0.1439090511,0.8196523396,-0.2287452313,-0.2685073663,0.7076547763,0.04497929975,1.014280776,-0.2043072972,-0.2716639308,0.980709962,0.5048731167,1.010157552,-0.4735043519,-0.4699537404,1.282795535,1.10235415,1.342171044
SPX_85_35_15M_R6,SPX_85_35,SPX,SP500_1X,15m/6m,0.85,0.35,15,6,0.1592790046,365.4045241,0.2535232706,-0.5503123634,1.584962429,0.2961841532,0.3621712939,0.6378287061,2.222791135,0.7012960296,172.5267606,-0.0428451776,0.3810738121,1.24705681,0.7473292959,0.4997444095,80,0.35,1.220737262,-0.01148007417,0.09617509554,0.1416358856,0.1397381331,0.1578738597,0.007347215685,1.110795518,1.587285482,2.02533283,1181,0.1297413145,1.29504397,1.59796271,1.008202264,False,-0.3150658638,-0.4278778453,1.293035757,0.5380161819,1.109954479,-0.4815741577,-0.4859040737,1.246901817,0.3662562409,1.411502293,-0.4562370539,-0.4762124882,1.194516176,0.1297413145,1.208002533,-0.3524624228,-0.3839275089,1.434694372,0.6983448835,1.458813606,-0.540869998,-0.5376980762,1.471956142,1.110767195,1.597605728
SPX_85_35_15M_R12,SPX_85_35,SPX,SP500_1X,15m/12m,0.85,0.35,15,12,0.1661254268,462.2497229,0.2562101577,-0.5696794302,1.608250602,0.3341108054,0.3742808169,0.6257191831,2.233969785,0.3506480148,91.21152212,-0.03963012852,0.2620612397,1.248596851,0.2491444216,0.9995261412,40,0.35,1.473197173,-0.006473314253,0.1016296133,0.1401958545,0.1440884523,0.1634662106,0.006100032569,0.9505782769,1.631078995,2.078971688,1502,0.03726423299,1.309768344,1.696153807,1.054657654,False,-0.3002021503,-0.4137258916,1.227238044,0.5380161819,1.023511048,-0.4693748416,-0.47806719,1.255325432,0.03726423299,1.492933979,-0.4414809227,-0.4619984317,1.040930857,0.1297413145,0.8723485784,-0.329824057,-0.3839275089,1.405357993,0.5756704614,1.469698863,-0.5606437269,-0.5576084128,1.611462529,1.153027386,1.695497225
SPX_85_35_18M_R6,SPX_85_35,SPX,SP500_1X,18m/6m,0.85,0.35,18,6,0.1463096223,233.1813449,0.2396473709,-0.5535901352,1.505446549,0.2818617273,0.357831719,0.642168281,2.14761483,0.71006223,173.0434017,-0.04041029773,0.4551504005,1.495880549,0.9992813142,0.4965776865,81,0.35,1.193784243,-0.0252505609,0.07795463131,0.1252722346,0.1246481954,0.1435956583,0.006896563507,1.064005617,1.508485541,1.952783105,1478,0.1657058841,1.29401994,1.150901768,0.76449195,False,-0.3225643422,-0.4349499666,1.27906802,0.6529560206,1.122403629,-0.5226226791,-0.5535901352,1.160230613,0.6761257729,1.240411565,-0.4799677285,-0.4859314729,1.192491876,0.1657058841,1.119608479,-0.2349736067,-0.3051564191,1.136788194,0.4600407335,1.242277183,-0.5099326775,-0.5054415664,1.40955909,0.8772619317,1.51024924
SPX_85_35_18M_R12,SPX_85_35,SPX,SP500_1X,18m/12m,0.85,0.35,18,12,0.1614415993,393.6319562,0.2411251767,-0.5427308077,1.514900089,0.3250064058,0.3609897495,0.6390102505,2.153910339,0.3594142152,93.13829469,-0.03903098355,0.3528403244,1.491594464,0.4982888433,0.9951403149,41,0.35,1.448345592,-0.008239677511,0.09498314307,0.1380320578,0.1406061535,0.1583781745,0.006436381222,0.9569411671,1.537651308,2.007736094,1308,0.1332603558,1.203209352,1.652709087,1.090969034,False,-0.300139978,-0.4171472303,1.22984019,0.5743225297,1.036614568,-0.470201431,-0.4914326743,1.099792593,0.2125867887,1.344166455,-0.4126119834,-0.4356373967,1.052605713,0.1332603558,0.907606817,-0.3060321043,-0.362994063,1.314527704,0.5590001379,1.35553461,-0.5333290783,-0.5298687288,1.50166258,1.135774337,1.652322131
