series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,worst_rolling_20y_cagr,cohort_20y_count,cohort_20y_min_cagr,cohort_20y_median_cagr,worst_rolling_30y_cagr,cohort_30y_count,cohort_30y_min_cagr,cohort_30y_median_cagr,switch_count,switches_per_year,average_reserve_weight,median_reserve_weight,fraction_reserve_zero,fraction_reserve_at_cap,fraction_reserve_above_cap,average_risky_exposure,average_effective_equity_exposure,average_leverage,average_total_safe_asset_weight,average_risky_sleeve_leverage,fraction_at_1x,fraction_at_2x,fraction_at_3x,fraction_sleeve_at_1x,fraction_sleeve_at_2x,fraction_sleeve_at_3x,reserve_accumulation_trades,reserve_deployment_trades,reserve_rebalance_sell_trades,leverage_state_trades,traded_transition_days,total_charged_transitions,reserve_turnover,risky_sleeve_turnover,net_asset_turnover,sum_dollar_costs,direct_log_cost_drag,direct_wealth_cost_drag,total_trading_cost_drag,cost_cagr_drag,rolling_20y_min_terminal_multiple,rolling_20y_median_terminal_multiple,rolling_30y_min_terminal_multiple,rolling_30y_median_terminal_multiple
HWM_GRID,SSO,LAG1,0,staged,0.1,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1507234132,-0.6224936886,272.164626,39.93429158,0.2703206701,0.5397243539,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699687773,1995,0.743349007,-0.4824145201,-0.1152854429,-0.07519703643,0.04528118049,240,0.05491989013,0.1165434068,0.1164425615,120,0.1207378263,0.1372971766,0,0,0.004987586233,0.0006049235384,0.3582861119,0,0,0.9950124138,1.748303036,1.748303036,0.004987586233,1.757431156,0.104682374,0.2597673725,0,0.2425688438,0.7574311562,0,731,126,0,261,1038,0,0.5440867595,260.2249065,260.6147628,0,-0,0,0,8.881784197e-16,2.913329573,9.068050571,30.56248561,47.44810386
HWM_GRID,SSO,LAG1,0,staged,0.1,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1504305034,-0.6224231052,269.4117279,39.93429158,0.2687526504,0.5403175889,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699599899,1995,0.7379264861,-0.4824039612,-0.1152532003,-0.07509436121,0.04509558834,240,0.05468973901,0.1160934278,0.1160237969,120,0.1204699748,0.1368239137,0,0,0.009936592048,0.001293671509,0.3581866985,0,0,0.990063408,1.739238848,1.739238848,0.009936592048,1.757431156,0.104682374,0.2574808629,0,0.2425688438,0.7574311562,0,734,126,0,261,1041,0,1.085817225,259.4585857,260.237645,0,-0,0,0,-6.661338148e-16,2.900643905,8.995254088,30.34410428,46.85936486
HWM_GRID,SSO,LAG1,0,staged,0.1,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1501377938,-0.6223409345,266.6878375,39.93429158,0.2672219504,0.5408910421,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699497635,1995,0.732564512,-0.4823916733,-0.1152157932,-0.07498982369,0.04491510725,240,0.05446516975,0.115644075,0.115607804,120,0.120202731,0.1363196541,0,0,0.01484299962,0.002067333314,0.3568943235,0,0.003877124963,0.9851570004,1.730246399,1.730246399,0.01484299962,1.757431156,0.104682374,0.2561884879,0,0.2425688438,0.7574311562,0,742,126,0,261,1049,0,1.625316095,258.7014829,259.8693079,0,-0,0,0,-6.661338148e-16,2.888316498,8.923115486,30.1277221,46.23979642
HWM_GRID,SSO,LAG1,0,staged,0.15,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1507234132,-0.6224936886,272.164626,39.93429158,0.2703206701,0.5397243539,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699687773,1995,0.743349007,-0.4824145201,-0.1152854429,-0.07519703643,0.04528118049,240,0.05491989013,0.1165434068,0.1164425615,120,0.1207378263,0.1372971766,0,0,0.004987586233,0.0006049235384,0.3582861119,0,0,0.9950124138,1.748303036,1.748303036,0.004987586233,1.757431156,0.104682374,0.2597673725,0,0.2425688438,0.7574311562,0,731,126,0,261,1038,0,0.5440867595,260.2249065,260.6147628,0,-0,0,0,8.881784197e-16,2.913329573,9.068050571,30.56248561,47.44810386
HWM_GRID,SSO,LAG1,0,staged,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1504305034,-0.6224231052,269.4117279,39.93429158,0.2687526504,0.5403175889,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699599899,1995,0.7379264861,-0.4824039612,-0.1152532003,-0.07509436121,0.04509558834,240,0.05468973901,0.1160934278,0.1160237969,120,0.1204699748,0.1368239137,0,0,0.009936592048,0.001293671509,0.3581866985,0,0,0.990063408,1.739238848,1.739238848,0.009936592048,1.757431156,0.104682374,0.2574808629,0,0.2425688438,0.7574311562,0,734,126,0,261,1041,0,1.085817225,259.4585857,260.237645,0,-0,0,0,-6.661338148e-16,2.900643905,8.995254088,30.34410428,46.85936486
HWM_GRID,SSO,LAG1,0,staged,0.15,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1501377938,-0.6223409345,266.6878375,39.93429158,0.2672219504,0.5408910421,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699497635,1995,0.732564512,-0.4823916733,-0.1152157932,-0.07498982369,0.04491510725,240,0.05446516975,0.115644075,0.115607804,120,0.120202731,0.1363196541,0,0,0.01484299962,0.002067333314,0.3568943235,0,0,0.9851570004,1.730246399,1.730246399,0.01484299962,1.757431156,0.104682374,0.2561884879,0,0.2425688438,0.7574311562,0,742,126,0,261,1049,0,1.625316095,258.7014829,259.8693079,0,-0,0,0,-6.661338148e-16,2.888316498,8.923115486,30.1277221,46.23979642
HWM_GRID,SSO,LAG1,0,staged,0.2,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1507234132,-0.6224936886,272.164626,39.93429158,0.2703206701,0.5397243539,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699687773,1995,0.743349007,-0.4824145201,-0.1152854429,-0.07519703643,0.04528118049,240,0.05491989013,0.1165434068,0.1164425615,120,0.1207378263,0.1372971766,0,0,0.004987586233,0.0006049235384,0.3582861119,0,0,0.9950124138,1.748303036,1.748303036,0.004987586233,1.757431156,0.104682374,0.2597673725,0,0.2425688438,0.7574311562,0,731,126,0,261,1038,0,0.5440867595,260.2249065,260.6147628,0,-0,0,0,8.881784197e-16,2.913329573,9.068050571,30.56248561,47.44810386
HWM_GRID,SSO,LAG1,0,staged,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1504305034,-0.6224231052,269.4117279,39.93429158,0.2687526504,0.5403175889,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699599899,1995,0.7379264861,-0.4824039612,-0.1152532003,-0.07509436121,0.04509558834,240,0.05468973901,0.1160934278,0.1160237969,120,0.1204699748,0.1368239137,0,0,0.009936592048,0.001293671509,0.3581866985,0,0,0.990063408,1.739238848,1.739238848,0.009936592048,1.757431156,0.104682374,0.2574808629,0,0.2425688438,0.7574311562,0,734,126,0,261,1041,0,1.085817225,259.4585857,260.237645,0,-0,0,0,-6.661338148e-16,2.900643905,8.995254088,30.34410428,46.85936486
HWM_GRID,SSO,LAG1,0,staged,0.2,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1501377938,-0.6223409345,266.6878375,39.93429158,0.2672219504,0.5408910421,2877,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699497635,1995,0.732564512,-0.4823916733,-0.1152157932,-0.07498982369,0.04491510725,240,0.05446516975,0.115644075,0.115607804,120,0.120202731,0.1363196541,0,0,0.01484299962,0.002067333314,0.3568943235,0,0,0.9851570004,1.730246399,1.730246399,0.01484299962,1.757431156,0.104682374,0.2561884879,0,0.2425688438,0.7574311562,0,742,126,0,261,1049,0,1.625316095,258.7014829,259.8693079,0,-0,0,0,-6.661338148e-16,2.888316498,8.923115486,30.1277221,46.23979642
HWM_RESERVE_HOLD_ONLY,SSO,LAG1,0,hold,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.138349954,-0.5334073065,176.7396454,39.93429158,0.2346289577,0.5370404988,2852,1999-07-16,2002-10-09,2007-05-07,True,1671,2852,2008,-0.303589865,1995,0.6723610269,-0.3974618306,-0.0828551866,-0.05401298663,0.04265744338,240,0.05064448273,0.1078531951,0.1083418223,120,0.1112903396,0.1254341753,0,0,0.1315951331,0.1294080271,0.0002982403817,0,0.3249826026,0.8684048669,1.533497483,1.533497483,0.1315951331,1.757431156,0.0002982403817,0,0,0.2425688438,0.7574311562,0,747,0,0,261,1007,0,0.5173572051,223.4326731,223.949393,0,-0,0,0,6.661338148e-16,2.686059847,7.757209674,23.7076718,34.64767222
ASYMMETRIC_RESERVE_BAND_HOLD_ONLY,SSO,LAG1,0,hold,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1418839974,-0.5796869475,200.0291173,39.93429158,0.2483172046,0.5332636503,2866,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3383872145,1995,0.6854116725,-0.4418433791,-0.09940069723,-0.06477179723,0.04402484343,240,0.05266092561,0.1104556549,0.1107229279,120,0.1144524779,0.1291785989,0,0,0.08262302513,0.0809747342,0,0,0,0.9173769749,1.615730235,1.615730235,0.08262302513,1.757431156,0,0,0,0.2425688438,0.7574311562,0,5,0,0,261,266,0,0.2502783852,238.1626108,238.4128892,0,-0,0,0,6.661338148e-16,2.791065623,8.128762305,25.81731353,38.29095597
MATCHED_FIXED_FOR_HWM_RESERVE,SSO,LAG1,10,none,0,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1435119375,-0.6498975873,211.7391685,39.93429158,0.2719344266,0.5150312287,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7488328111,-0.4855147106,-0.1242961121,-0.08349189431,0.03760436569,240,0.04721528029,0.1089210221,0.1091081551,120,0.11348054,0.1298834081,0,0,0,0,1,,,1,1.757431156,1.757431156,0,1.757431156,0.2425688438,0.7574311562,0,0.2425688438,0.7574311562,0,0,0,0,261,261,261,0,261,261,6.302468286,0.2611305871,0.2298196625,0.2298196625,0.007501932706,2.51605083,7.907117123,25.15028126,39.0147715
MATCHED_FIXED_FOR_ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1394364388,-0.6200750142,183.6027322,39.93429158,0.2579737195,0.5145420941,4949,1999-07-16,2009-03-09,2013-02-01,True,1425,4949,2008,-0.3534705484,1995,0.7079641899,-0.4646228147,-0.1160823891,-0.07668667029,0.03828502022,240,0.04721552995,0.1064277902,0.1066357999,120,0.1107781965,0.1261295725,0,0,0.04931774663,0.04890303189,0,,,0.9506822534,1.671578055,1.671578055,0.04931774663,1.757431156,0,0,0,0.2425688438,0.7574311562,0,104,0,56,261,417,417,0.7691238572,247.2400687,247.9954988,5.479613618,0.2481126811,0.2197279836,0.2197279836,0.007101382742,2.516062827,7.558963028,23.38206436,35.30729186
MATCHED_FIXED_FOR_HWM_DRAWDOWN,SSO,LAG1,10,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1394364388,-0.6200750142,183.6027322,39.93429158,0.2579737195,0.5145420941,4949,1999-07-16,2009-03-09,2013-02-01,True,1425,4949,2008,-0.3534705484,1995,0.7079641899,-0.4646228147,-0.1160823891,-0.07668667029,0.03828502022,240,0.04721552995,0.1064277902,0.1066357999,120,0.1107781965,0.1261295725,0,0,0.04931774663,0.04890303189,0,,,0.9506822534,1.671578055,1.671578055,0.04931774663,1.757431156,0,0,0,0.2425688438,0.7574311562,0,104,0,56,261,417,417,0.7691238572,247.2400687,247.9954988,5.479613618,0.2481126811,0.2197279836,0.2197279836,0.007101382742,2.516062827,7.558963028,23.38206436,35.30729186
MATCHED_FIXED_FOR_BAND_DRAWDOWN,SSO,LAG1,10,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1394364388,-0.6200750142,183.6027322,39.93429158,0.2579737195,0.5145420941,4949,1999-07-16,2009-03-09,2013-02-01,True,1425,4949,2008,-0.3534705484,1995,0.7079641899,-0.4646228147,-0.1160823891,-0.07668667029,0.03828502022,240,0.04721552995,0.1064277902,0.1066357999,120,0.1107781965,0.1261295725,0,0,0.04931774663,0.04890303189,0,,,0.9506822534,1.671578055,1.671578055,0.04931774663,1.757431156,0,0,0,0.2425688438,0.7574311562,0,104,0,56,261,417,417,0.7691238572,247.2400687,247.9954988,5.479613618,0.2481126811,0.2197279836,0.2197279836,0.007101382742,2.516062827,7.558963028,23.38206436,35.30729186
FIXED_90_10,SSO,LAG1,10,none,0.1,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1348788384,-0.5911900141,156.4477332,39.93429158,0.2441567238,0.5128618012,4939,1999-07-16,2009-03-09,2013-01-22,True,1415,4939,2008,-0.3373094659,1995,0.6652762974,-0.4461705146,-0.1083718386,-0.0705944479,0.03792203294,240,0.04638756375,0.1034367818,0.1034146459,120,0.1077707094,0.1217355882,0,0,0.09956500913,0.09936493385,0,,,0.9004349909,1.58309617,1.58309617,0.09956500913,1.757431156,0,0,0,0.2425688438,0.7574311562,0,290,0,190,261,728,728,2.42613644,234.1374491,236.4773732,4.734173367,0.2365824692,0.210679215,0.210679215,0.006743310424,2.476574455,7.160655039,21.55545434,31.40181863
FIXED_85_15,SSO,LAG1,10,none,0.15,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1303291909,-0.564222243,133.260588,39.93429158,0.2303372531,0.5117954114,2880,2007-07-19,2009-03-09,2013-01-10,True,1403,2002,2008,-0.320526335,1995,0.6248358188,-0.425678087,-0.100434813,-0.06424672813,0.03786626803,240,0.04577708445,0.1000387632,0.1003451145,120,0.1047007275,0.1175723264,0,0,0.1493652845,0.1491000054,0,,,0.8506347155,1.495840971,1.495840971,0.1493652845,1.757431156,0,0,0,0.2425688438,0.7574311562,0,290,0,190,261,728,728,3.436470733,220.777295,224.0921558,4.062782422,0.2241856116,0.2008332141,0.2008332141,0.006363357158,2.447836593,6.732304694,19.83345612,28.09311459
FIXED_90_10,SSO,LAG1,10,none,0.1,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1357286804,-0.5835022663,161.195056,39.93429158,0.2448615689,0.5152006164,4934,1999-07-16,2009-03-09,2013-01-17,True,1410,4934,2008,-0.3315725648,1995,0.6797213438,-0.4360002144,-0.1068451729,-0.06876217399,0.03983725047,240,0.04812509593,0.1047215363,0.1049918617,120,0.1083583862,0.1230068338,0,0,0.09633442328,0.09578025007,0,,,0.9036655767,1.59223857,1.59223857,0.09633442328,1.757431156,0,0,0,0.2425688438,0.7574311562,0,27,0,13,261,299,299,0.8275318054,233.1353717,233.9472113,4.768387616,0.2340514195,0.2086788745,0.2086788745,0.006675951773,2.560132212,7.329215295,21.90117992,32.48986824
FIXED_85_15,SSO,LAG1,10,none,0.15,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1315505597,-0.5579260251,139.1335029,39.93429158,0.2314395801,0.5151961734,2875,2007-07-19,2009-03-09,2012-09-14,True,1285,1884,2008,-0.3123704106,1995,0.6451677462,-0.4111720434,-0.09830985163,-0.06167973839,0.04056876868,240,0.04823519099,0.1020194036,0.1025825641,120,0.105541271,0.1192345529,0,0,0.144603604,0.1440079738,0,,,0.855396396,1.509096572,1.509096572,0.144603604,1.757431156,0,0,0,0.2425688438,0.7574311562,0,27,0,13,261,299,299,1.176503246,219.3780365,220.5324075,4.102324003,0.2206247025,0.197982381,0.197982381,0.006268770066,2.565515908,6.978924132,20.29123347,29.37434136
HWM_GRID,SSO,LAG1,10,staged,0.1,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1432583438,-0.6493486199,209.8720532,39.93429158,0.2703646441,0.5155897999,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7433182385,-0.4855147106,-0.1242961121,-0.08340460575,0.03743562554,240,0.04700542462,0.1084846655,0.1087129674,120,0.1132413938,0.1294975258,0,0,0.004846903697,0.0004937568019,0.4313550055,0,0,0.9951530963,1.748571886,1.748571886,0.004846903697,1.757431156,0.1452430659,0.2861119396,0,0.2425688438,0.7574311562,0,691,107,0,261,992,992,0.5193698552,260.2434617,260.6122723,6.251333987,0.2607421082,0.2295204056,0.2288782848,0.007465069416,2.505985974,7.845139209,24.98872909,38.6168835
HWM_GRID,SSO,LAG1,10,staged,0.1,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1429993406,-0.6488011957,207.9816814,39.93429158,0.2688314846,0.5161145446,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7378679622,-0.4855147106,-0.1242961121,-0.08331817874,0.03726738109,240,0.04679645443,0.1080469138,0.1083173432,120,0.1130003226,0.1291043609,0,0,0.009661506683,0.001016127684,0.4310567651,0,0,0.9903384933,1.739764121,1.739764121,0.009661506683,1.757431156,0.1452430659,0.2858136992,0,0.2425688438,0.7574311562,0,698,107,0,261,999,999,1.03629601,259.4959033,260.2328273,6.200344662,0.2603619328,0.2292274326,0.2280154874,0.007431162816,2.496001602,7.783428679,24.82689198,38.21553919
HWM_GRID,SSO,LAG1,10,staged,0.1,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1427340874,-0.6482550407,206.0629022,39.93429158,0.2673336114,0.5166023885,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7324803588,-0.4855147106,-0.1242961121,-0.08323260694,0.03709958646,240,0.04658827584,0.1076160795,0.1079207829,120,0.1127561835,0.1287035887,0,0,0.0144440379,0.001569525535,0.4309573516,0,0.003877124963,0.9855559621,1.731007723,1.731007723,0.0144440379,1.757431156,0.1452430659,0.2857142857,0,0.2425688438,0.7574311562,0,701,107,0,261,1002,1002,1.551027467,258.7571927,259.8617585,6.149313998,0.2599901534,0.2289408219,0.22732546,0.007403706346,2.486092635,7.723112848,24.66402813,37.80371018
HWM_GRID,SSO,LAG1,10,staged,0.15,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1432583438,-0.6493486199,209.8720532,39.93429158,0.2703646441,0.5155897999,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7433182385,-0.4855147106,-0.1242961121,-0.08340460575,0.03743562554,240,0.04700542462,0.1084846655,0.1087129674,120,0.1132413938,0.1294975258,0,0,0.004846903697,0.0004937568019,0.4313550055,0,0,0.9951530963,1.748571886,1.748571886,0.004846903697,1.757431156,0.1452430659,0.2861119396,0,0.2425688438,0.7574311562,0,691,107,0,261,992,992,0.5193698552,260.2434617,260.6122723,6.251333987,0.2607421082,0.2295204056,0.2288782848,0.007465069416,2.505985974,7.845139209,24.98872909,38.6168835
HWM_GRID,SSO,LAG1,10,staged,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1429993406,-0.6488011957,207.9816814,39.93429158,0.2688314846,0.5161145446,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7378679622,-0.4855147106,-0.1242961121,-0.08331817874,0.03726738109,240,0.04679645443,0.1080469138,0.1083173432,120,0.1130003226,0.1291043609,0,0,0.009661506683,0.001016127684,0.4310567651,0,0,0.9903384933,1.739764121,1.739764121,0.009661506683,1.757431156,0.1452430659,0.2858136992,0,0.2425688438,0.7574311562,0,698,107,0,261,999,999,1.03629601,259.4959033,260.2328273,6.200344662,0.2603619328,0.2292274326,0.2280154874,0.007431162816,2.496001602,7.783428679,24.82689198,38.21553919
HWM_GRID,SSO,LAG1,10,staged,0.15,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1427340874,-0.6482550407,206.0629022,39.93429158,0.2673336114,0.5166023885,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7324803588,-0.4855147106,-0.1242961121,-0.08323260694,0.03709958646,240,0.04658827584,0.1076160795,0.1079207829,120,0.1127561835,0.1287035887,0,0,0.0144440379,0.001569525535,0.4309573516,0,0,0.9855559621,1.731007723,1.731007723,0.0144440379,1.757431156,0.1452430659,0.2857142857,0,0.2425688438,0.7574311562,0,701,107,0,261,1002,1002,1.551027467,258.7571927,259.8617585,6.149313998,0.2599901534,0.2289408219,0.22732546,0.007403706346,2.486092635,7.723112848,24.66402813,37.80371018
HWM_GRID,SSO,LAG1,10,staged,0.2,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1432583438,-0.6493486199,209.8720532,39.93429158,0.2703646441,0.5155897999,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7433182385,-0.4855147106,-0.1242961121,-0.08340460575,0.03743562554,240,0.04700542462,0.1084846655,0.1087129674,120,0.1132413938,0.1294975258,0,0,0.004846903697,0.0004937568019,0.4313550055,0,0,0.9951530963,1.748571886,1.748571886,0.004846903697,1.757431156,0.1452430659,0.2861119396,0,0.2425688438,0.7574311562,0,691,107,0,261,992,992,0.5193698552,260.2434617,260.6122723,6.251333987,0.2607421082,0.2295204056,0.2288782848,0.007465069416,2.505985974,7.845139209,24.98872909,38.6168835
HWM_GRID,SSO,LAG1,10,staged,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1429993406,-0.6488011957,207.9816814,39.93429158,0.2688314846,0.5161145446,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7378679622,-0.4855147106,-0.1242961121,-0.08331817874,0.03726738109,240,0.04679645443,0.1080469138,0.1083173432,120,0.1130003226,0.1291043609,0,0,0.009661506683,0.001016127684,0.4310567651,0,0,0.9903384933,1.739764121,1.739764121,0.009661506683,1.757431156,0.1452430659,0.2858136992,0,0.2425688438,0.7574311562,0,698,107,0,261,999,999,1.03629601,259.4959033,260.2328273,6.200344662,0.2603619328,0.2292274326,0.2280154874,0.007431162816,2.496001602,7.783428679,24.82689198,38.21553919
HWM_GRID,SSO,LAG1,10,staged,0.2,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1427340874,-0.6482550407,206.0629022,39.93429158,0.2673336114,0.5166023885,4981,1999-07-16,2009-03-09,2013-03-05,True,1457,4981,2008,-0.3699761113,1995,0.7324803588,-0.4855147106,-0.1242961121,-0.08323260694,0.03709958646,240,0.04658827584,0.1076160795,0.1079207829,120,0.1127561835,0.1287035887,0,0,0.0144440379,0.001569525535,0.4309573516,0,0,0.9855559621,1.731007723,1.731007723,0.0144440379,1.757431156,0.1452430659,0.2857142857,0,0.2425688438,0.7574311562,0,701,107,0,261,1002,1002,1.551027467,258.7571927,259.8617585,6.149313998,0.2599901534,0.2289408219,0.22732546,0.007403706346,2.486092635,7.723112848,24.66402813,37.80371018
HWM_RESERVE_HOLD_ONLY,SSO,LAG1,10,hold,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1325302793,-0.5486642528,144.0261517,39.93429158,0.23587687,0.5137055435,4942,1999-07-16,2009-03-09,2013-01-25,True,1418,4942,2008,-0.3065508284,1995,0.6749146009,-0.4044666785,-0.09211902387,-0.06197099788,0.03639870473,240,0.04440774678,0.1013353948,0.1021393017,120,0.1053203031,0.1194956892,0,0,0.1271629871,0.123115994,0.0002982403817,0,0.2853166319,0.8728370129,1.541214273,1.541214273,0.1271629871,1.757431156,0.0002982403817,0,0,0.2425688438,0.7574311562,0,712,0,0,261,972,972,0.4970247623,224.604214,225.1006014,4.332202672,0.2251975643,0.2016415239,0.1850942589,0.005819674659,2.384523956,6.892743354,20.16990978,29.56243585
ASYMMETRIC_RESERVE_BAND_HOLD_ONLY,SSO,LAG1,10,hold,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1350840197,-0.6014290907,157.5812627,39.93429158,0.2483244809,0.5091841695,4961,1999-07-16,2009-03-09,2013-02-13,True,1437,4961,2008,-0.3383872145,1995,0.6853273635,-0.4449107344,-0.1077731399,-0.07236864913,0.03685841985,240,0.04543522201,0.1030660093,0.1036469725,120,0.1075846278,0.1221028192,0,0,0.08262302513,0.0809747342,0,0,0,0.9173769749,1.615730235,1.615730235,0.08262302513,1.757431156,0,0,0,0.2425688438,0.7574311562,0,5,0,0,261,266,266,0.2502783852,238.1626108,238.4128892,4.707499872,0.2385216636,0.2122083783,0.2122083783,0.006799977703,2.431882338,7.113095323,21.44708805,31.71418634
MATCHED_FIXED_FOR_HWM_RESERVE,SSO,LAG1,25,none,0,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1323367084,-0.6937224676,143.0463609,39.93429158,0.2719903396,0.4788476791,5110,1999-07-16,2009-03-09,2013-07-12,True,1586,5110,2008,-0.3699761113,1995,0.7488328111,-0.4901229295,-0.1376173488,-0.09566217088,0.02589941499,240,0.03540191131,0.09710128118,0.09756083487,120,0.1022719787,0.1181485115,0,0,0,0,1,,,1,1.757431156,1.757431156,0,1.757431156,0.2425688438,0.7574311562,0,0.2425688438,0.7574311562,0,0,0,0,261,261,261,0,261,261,11.67036371,0.6533169869,0.4796829736,0.4796829736,0.01867716179,2.005299505,6.383296647,18.5661094,28.52682016
MATCHED_FIXED_FOR_ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1288543084,-0.6653056132,126.4902474,39.93429158,0.2580273634,0.4783008817,5051,1999-07-16,2009-03-09,2013-05-14,True,1527,5051,2008,-0.353487236,1995,0.7079092282,-0.4691713855,-0.1288312671,-0.08831262704,0.02716099527,240,0.03599582491,0.09525243156,0.0956918677,120,0.1001553608,0.1150307074,0,0,0.04931774663,0.04890303189,0,,,0.9506822534,1.671578055,1.671578055,0.04931774663,1.757431156,0,0,0,0.2425688438,0.7574311562,0,104,0,56,261,417,417,0.7691238572,247.2400687,247.9954988,10.31991028,0.6207218312,0.4624437274,0.4624437274,0.01768351307,2.028430368,6.170014035,17.52577886,26.23406356
MATCHED_FIXED_FOR_HWM_DRAWDOWN,SSO,LAG1,25,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1288543084,-0.6653056132,126.4902474,39.93429158,0.2580273634,0.4783008817,5051,1999-07-16,2009-03-09,2013-05-14,True,1527,5051,2008,-0.353487236,1995,0.7079092282,-0.4691713855,-0.1288312671,-0.08831262704,0.02716099527,240,0.03599582491,0.09525243156,0.0956918677,120,0.1001553608,0.1150307074,0,0,0.04931774663,0.04890303189,0,,,0.9506822534,1.671578055,1.671578055,0.04931774663,1.757431156,0,0,0,0.2425688438,0.7574311562,0,104,0,56,261,417,417,0.7691238572,247.2400687,247.9954988,10.31991028,0.6207218312,0.4624437274,0.4624437274,0.01768351307,2.028430368,6.170014035,17.52577886,26.23406356
