iv_premium,moneyness,premium_budget,safe_asset,mean_implied_vol,mean_delta_exposure,total_exposure,cagr,max_drawdown,cohort_10y_min_cagr
0.09,0.85,0.2,LONG_TREASURY_1X,0.2624913094,0.7103254547,1.510325455,0.09776891204,-0.4405647301,0.03689707798
0.09,0.85,0.25,TBILL_3M_1X,0.2624913094,0.884999049,1.634999049,0.08448582806,-0.3920736691,-0.02095398355
0.09,0.85,0.25,LONG_TREASURY_1X,0.2624913094,0.8814252333,1.631425233,0.1061314405,-0.4571318026,0.02418947812
0.09,0.85,0.3,TBILL_3M_1X,0.2624913094,1.054545121,1.754545121,0.09308355931,-0.4651536344,-0.03284566608
0.09,0.85,0.3,LONG_TREASURY_1X,0.2624913094,1.05055968,1.75055968,0.113833478,-0.4768417744,0.01062600426
0.09,0.85,0.4,TBILL_3M_1X,0.2624913094,1.388536587,1.988536587,0.1083018934,-0.6060571216,-0.05979251582
0.09,0.85,0.4,LONG_TREASURY_1X,0.2624913094,1.384034966,1.984034966,0.1271978386,-0.5175622092,-0.01895349704
0.09,0.85,0.5,TBILL_3M_1X,0.2624913094,1.717494512,2.217494512,0.1207469734,-0.7341786844,-0.08990231658
0.09,0.85,0.5,LONG_TREASURY_1X,0.2624913094,1.712883679,2.212883679,0.1376839771,-0.6294662137,-0.05217317303
0.09,0.85,0.6,TBILL_3M_1X,0.2624913094,2.043582942,2.443582942,0.1301500272,-0.8302124814,-0.1236821943
0.09,0.85,0.6,LONG_TREASURY_1X,0.2624913094,2.039252521,2.439252521,0.1449849751,-0.7510719178,-0.08967266577
0.09,0.9,0.15,TBILL_3M_1X,0.2624913094,0.5822796763,1.432279676,0.0650843344,-0.2426176204,-0.004919615145
0.09,0.9,0.15,LONG_TREASURY_1X,0.2624913094,0.5793756479,1.429375648,0.08835640827,-0.4318294038,0.0348694952
0.09,0.9,0.2,TBILL_3M_1X,0.2624913094,0.7697133494,1.569713349,0.07467425052,-0.3313926137,-0.01585945359
0.09,0.9,0.2,LONG_TREASURY_1X,0.2624913094,0.766108858,1.566108858,0.09706481232,-0.4488529792,0.03178489992
0.09,0.9,0.25,TBILL_3M_1X,0.2624913094,0.9545063241,1.704506324,0.08353624563,-0.4135399822,-0.02748115158
0.09,0.9,0.25,LONG_TREASURY_1X,0.2624913094,0.9503257273,1.700325727,0.1050373567,-0.467344516,0.01777581994
0.09,0.9,0.3,TBILL_3M_1X,0.2624913094,1.137016621,1.837016621,0.09166714911,-0.4895687796,-0.04068180687
0.09,0.9,0.3,LONG_TREASURY_1X,0.2624913094,1.132382034,1.832382034,0.112266512,-0.4882323091,0.002873149827
0.09,0.9,0.4,TBILL_3M_1X,0.2624913094,1.496515891,2.096515891,0.1056908496,-0.6500217357,-0.07039850363
0.09,0.9,0.4,LONG_TREASURY_1X,0.2624913094,1.491335588,2.091335588,0.12443464,-0.532609508,-0.02945252159
0.09,0.9,0.5,TBILL_3M_1X,0.2624913094,1.850766245,2.350766245,0.1165845959,-0.7724944717,-0.1033888808
0.09,0.9,0.5,LONG_TREASURY_1X,0.2624913094,1.84551802,2.34551802,0.1333782225,-0.6594873506,-0.06552599551
0.09,0.9,0.6,TBILL_3M_1X,0.2624913094,2.202346855,2.602346855,0.1240489413,-0.8607476027,-0.1401963114
0.09,0.9,0.6,LONG_TREASURY_1X,0.2624913094,2.197491794,2.597491794,0.1387593033,-0.7940432947,-0.1060196602
0.09,0.95,0.15,TBILL_3M_1X,0.2624913094,0.6255471933,1.475547193,0.06409816777,-0.2561374559,-0.009345817863
0.09,0.95,0.15,LONG_TREASURY_1X,0.2624913094,0.6221509855,1.472150986,0.08724579008,-0.439122106,0.03522697827
0.09,0.95,0.2,TBILL_3M_1X,0.2624913094,0.8265273129,1.626527313,0.07314441638,-0.3480335649,-0.02178284481
0.09,0.95,0.2,LONG_TREASURY_1X,0.2624913094,0.8223406093,1.622340609,0.09539392966,-0.4567973535,0.02580814275
0.09,0.95,0.25,TBILL_3M_1X,0.2624913094,1.024592055,1.774592055,0.08136614417,-0.4347802374,-0.03491426831
0.09,0.95,0.25,LONG_TREASURY_1X,0.2624913094,1.019762282,1.769762282,0.1027164176,-0.4768817626,0.01030840952
0.09,0.95,0.3,TBILL_3M_1X,0.2624913094,1.220174531,1.920174531,0.08876356148,-0.5340876784,-0.04968411187
0.09,0.95,0.3,LONG_TREASURY_1X,0.2624913094,1.214843185,1.914843185,0.1092070661,-0.4984521494,-0.006110425178
0.09,0.95,0.4,TBILL_3M_1X,0.2624913094,1.605478664,2.205478664,0.1010460907,-0.6937704188,-0.0824691099
0.09,0.95,0.4,LONG_TREASURY_1X,0.2624913094,1.59955829,2.19955829,0.1196328353,-0.5545808983,-0.04149966834
0.09,0.95,0.5,TBILL_3M_1X,0.2624913094,1.985471752,2.485471752,0.1098271668,-0.8089851041,-0.1185874298
0.09,0.95,0.5,LONG_TREASURY_1X,0.2624913094,1.979509285,2.479509285,0.1264692731,-0.7069469574,-0.08069178132
0.09,0.95,0.6,TBILL_3M_1X,0.2624913094,2.363199714,2.763199714,0.1147773692,-0.8884283307,-0.1586128749
0.09,0.95,0.6,LONG_TREASURY_1X,0.2624913094,2.357733116,2.757733116,0.1293470379,-0.8335262429,-0.1243852586
0.09,1,0.15,TBILL_3M_1X,0.2624913094,0.6685850601,1.51858506,0.06239140019,-0.2728998185,-0.01429336997
0.09,1,0.15,LONG_TREASURY_1X,0.2624913094,0.6646731741,1.514673174,0.08540927338,-0.4465071999,0.03431191764
0.09,1,0.2,TBILL_3M_1X,0.2624913094,0.8829953503,1.68299535,0.07063532038,-0.3663353316,-0.02838400903
0.09,1,0.2,LONG_TREASURY_1X,0.2624913094,0.8782020819,1.678202082,0.09274031379,-0.4640596814,0.01902688708
0.09,1,0.25,TBILL_3M_1X,0.2624913094,1.094228577,1.844228577,0.07795273798,-0.4822272811,-0.04317239135
0.09,1,0.25,LONG_TREASURY_1X,0.2624913094,1.088723215,1.838723215,0.09915082216,-0.4858123176,0.001860615695
0.09,1,0.3,TBILL_3M_1X,0.2624913094,1.302804779,2.002804779,0.08434855739,-0.5813497679,-0.05976377568
0.09,1,0.3,LONG_TREASURY_1X,0.2624913094,1.296746123,1.996746123,0.104636796,-0.5081583316,-0.01623581185
0.09,1,0.4,TBILL_3M_1X,0.2624913094,1.713866779,2.313866779,0.09434491877,-0.7358950439,-0.0958842454
0.09,1,0.4,LONG_TREASURY_1X,0.2624913094,1.707160696,2.307160696,0.1127773046,-0.5835086833,-0.0549739445
0.09,1,0.5,TBILL_3M_1X,0.2624913094,2.119749828,2.619749828,0.1004598835,-0.8425444336,-0.1353448454
0.09,1,0.5,LONG_TREASURY_1X,0.2624913094,2.113006064,2.613006064,0.1169513799,-0.7566546782,-0.09751567997
0.09,1,0.6,TBILL_3M_1X,0.2624913094,2.524021703,2.924021703,0.1023353063,-0.9126037363,-0.1787428886
0.09,1,0.6,LONG_TREASURY_1X,0.2624913094,2.51785628,2.91785628,0.1167582239,-0.8684425158,-0.1445781007
0.09,1.05,0.15,TBILL_3M_1X,0.2624913094,0.710821483,1.560821483,0.05998486039,-0.2931233707,-0.01968181824
0.09,1.05,0.15,LONG_TREASURY_1X,0.2624913094,0.7063817376,1.556381738,0.08287037428,-0.4537276289,0.02885699907
0.09,1.05,0.2,TBILL_3M_1X,0.2624913094,0.9383582785,1.738358278,0.06717684035,-0.4122522391,-0.03555711298
0.09,1.05,0.2,LONG_TREASURY_1X,0.2624913094,0.9329488712,1.732948871,0.08913726351,-0.4706312407,0.01154815698
0.09,1.05,0.25,TBILL_3M_1X,0.2624913094,1.162475263,1.912475263,0.07333642599,-0.5293599784,-0.05212503489
0.09,1.05,0.25,LONG_TREASURY_1X,0.2624913094,1.156285271,1.906285271,0.09438506769,-0.4939530919,-0.007436889678
0.09,1.05,0.3,TBILL_3M_1X,0.2624913094,1.383792125,2.083792125,0.07847459851,-0.6273474744,-0.07076823625
0.09,1.05,0.3,LONG_TREASURY_1X,0.2624913094,1.376994601,2.076994601,0.09861292747,-0.5191110336,-0.02734768704
0.09,1.05,0.4,TBILL_3M_1X,0.2624913094,1.820238313,2.420238313,0.08566866116,-0.775146239,-0.1104451733
0.09,1.05,0.4,LONG_TREASURY_1X,0.2624913094,1.812719948,2.412719948,0.1039555713,-0.6428764998,-0.06967231199
0.09,1.05,0.5,TBILL_3M_1X,0.2624913094,2.251864957,2.751864957,0.08859940679,-0.8723507285,-0.1534181259
0.09,1.05,0.5,LONG_TREASURY_1X,0.2624913094,2.244287311,2.744287311,0.1049490518,-0.8012600103,-0.1157488911
0.09,1.05,0.6,TBILL_3M_1X,0.2624913094,2.682821768,3.082821768,0.08688157619,-0.9329468677,-0.2003002154
0.09,1.05,0.6,LONG_TREASURY_1X,0.2624913094,2.675875084,3.075875084,0.101161235,-0.8981688138,-0.1663050606
0.09,1.1,0.15,TBILL_3M_1X,0.2624913094,0.751766909,1.601766909,0.05693088018,-0.3153132962,-0.02540771748
0.09,1.1,0.15,LONG_TREASURY_1X,0.2624913094,0.7467982112,1.596798211,0.0796836607,-0.4607407528,0.02288117398
0.09,1.1,0.2,TBILL_3M_1X,0.2624913094,0.9919628222,1.791962822,0.06284173265,-0.4575024267,-0.04316662822
0.09,1.1,0.2,LONG_TREASURY_1X,0.2624913094,0.9859422875,1.785942288,0.08466013198,-0.4784814628,0.003513774561
0.09,1.1,0.25,TBILL_3M_1X,0.2624913094,1.228518587,1.978518587,0.0676120401,-0.5748655559,-0.06186584146
0.09,1.1,0.25,LONG_TREASURY_1X,0.2624913094,1.221652368,1.971652368,0.08851690188,-0.5012472744,-0.01741098177
0.09,1.1,0.3,TBILL_3M_1X,0.2624913094,1.462166875,2.162166875,0.07126022063,-0.6708229525,-0.08249809343
0.09,1.1,0.3,LONG_TREASURY_1X,0.2624913094,1.454638499,2.154638499,0.09125726832,-0.5430894423,-0.03924167269
0.09,1.1,0.4,TBILL_3M_1X,0.2624913094,1.923324988,2.523324988,0.07518801273,-0.8106036738,-0.1258958028
0.09,1.1,0.4,LONG_TREASURY_1X,0.2624913094,1.914988995,2.514988995,0.09334264351,-0.6973771813,-0.08533160142
0.09,1.1,0.5,TBILL_3M_1X,0.2624913094,2.380271592,2.880271592,0.07447479984,-0.8979654755,-0.172499545
0.09,1.1,0.5,LONG_TREASURY_1X,0.2624913094,2.371826046,2.871826046,0.09069732152,-0.8399632249,-0.135074591
0.09,1.1,0.6,TBILL_3M_1X,0.2624913094,2.837804577,3.237804577,0.06870996418,-0.949472177,-0.2229302692
0.09,1.1,0.6,LONG_TREASURY_1X,0.2624913094,2.830004643,3.230004643,0.08285803994,-0.9225837151,-0.1892008046
