series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,start,end,sessions,reserve_cagr,no_reserve_total_return,no_reserve_cagr,cumulative_log_growth_foregone,transferred_to_reserve,fraction_positive_portfolio_gains_transferred,new_hwm_gains_recognized,next_named_stress,next_stress_3y_post_drawdown_relative_growth_benefit,next_stress_3y_carried_opportunity_cost,next_stress_3y_payback_ratio
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,2023-03-16,2023-10-25,154,0.133261959847,0.0829833691951,0.13948014383,0.00334086654829,1.35256537137,0.0179067416901,0,,,,
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,2023-11-01,2025-03-10,337,0.394686715732,0.631667899612,0.435147280601,0.0387565891085,4.9640471819,0.0192243627721,43.2718049808,,,,
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,2025-05-12,2026-03-20,215,0.214447798787,0.195001711692,0.231893750396,0.0121837028838,4.1139417896,0.0221696582676,26.6839371903,,,,
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,2026-04-08,2026-09-02,102,0.672809074763,0.25378866188,0.754112371758,0.0191004068192,3.55189071632,0.0278870229004,28.2534472545,,,,
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1987-01-08,1987-10-16,196,0.197772006404,0.153846525996,0.204429550985,0.00426434017578,0.0662493166515,0.0371376458467,0.427390411843,1987,0.112864246465,0.0866040534993,1.30322129167
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1988-06-01,1990-01-22,415,0.210389818044,0.405563296601,0.230279920263,0.0267749479176,0.0794027664268,0.0243101872708,0.24979255539,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1990-05-04,1990-08-06,64,-0.0967453986911,-0.035789423987,-0.132044034222,-0.0102591848305,0.0141050111576,0.0233013278413,0,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1991-01-18,1991-11-22,215,0.27287704017,0.254547628972,0.308559918447,0.0233139845979,0.0633752759347,0.0270960955022,0.172399730097,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1991-12-02,1992-10-05,213,0.146645616425,0.137713489316,0.165327821103,0.0136284111185,0.042233290408,0.0214029706355,0.203780478671,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1992-10-13,1994-03-29,369,0.133468222608,0.228305154184,0.151633074214,0.0231572481199,0.0591074001602,0.0180407082092,0.541443501422,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1994-12-14,1996-07-23,405,0.381253750562,0.801153903548,0.442154601462,0.0693417671409,0.27502163538,0.0413422287034,1.91502258213,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1996-07-25,1998-08-27,528,0.448593132328,1.40838997386,0.523118084862,0.1047973939,0.75702767977,0.0274925523268,6.43972004277,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1998-10-28,1999-09-23,227,0.345453375466,0.347811103138,0.391476150312,0.0303881201543,0.651332582502,0.0284687249021,2.82540821081,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1999-10-28,2000-02-18,78,-0.0309302277718,-0.0196232865295,-0.0620503094095,-0.0100981628941,0.306105112511,0.0431293891736,0,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2000-05-30,2000-09-25,82,-0.00108290841534,-0.0030947367773,-0.00954823601826,-0.00274949449709,0,0,0,2000_2002,0.747775578795,2.38764516012,0.313185389222
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2003-04-14,2004-07-21,319,0.326901182429,0.511868540497,0.384551983754,0.0540289402492,0.572907904232,0.0321455144184,0,2007_2009,0.577485698476,0.179833777647,3.21121930503
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2004-10-27,2005-04-15,117,0.0532301294258,0.0248327353531,0.054115648965,0.000391156962426,0.181586219024,0.0325650393901,0,2007_2009,0.577485698476,0.179833777647,3.21121930503
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2005-04-29,2005-10-10,113,0.0895010187235,0.0434846745335,0.099438570883,0.00407692054821,0.0667616946659,0.0131198727898,0,2007_2009,0.577485698476,0.179833777647,3.21121930503
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2005-10-28,2006-06-12,154,0.0687230142154,0.0441829312997,0.0720427692587,0.00192753761137,0.0789228616228,0.0109654362104,0,2007_2009,0.577485698476,0.179833777647,3.21121930503
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2006-07-24,2007-08-03,259,0.203470699332,0.236565399974,0.229757404285,0.0221840717783,0.390513339311,0.0266554683891,0.494707934204,2007_2009,0.577485698476,0.179833777647,3.21121930503
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2009-05-29,2010-05-20,246,0.309200553929,0.349031906215,0.359566978373,0.0367935518122,0.775491461622,0.0392561113856,0,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2010-09-10,2011-08-02,225,0.273148585894,0.282145512087,0.321091313582,0.0329928190027,0.585458155461,0.0357877111286,0,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2011-12-22,2012-11-14,224,0.177221892638,0.180676489165,0.203157858806,0.0195698269511,0.593645955213,0.0372026020009,0.455056962919,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2012-11-19,2014-10-13,477,0.330720938966,0.878506926663,0.394166860813,0.0883703538871,1.65700357821,0.0345469618917,10.999420011,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2014-10-20,2015-08-20,210,0.156955097871,0.1535557283,0.187238932043,0.0215057612598,0.275990953958,0.00931943942675,2.42230027045,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2016-03-11,2016-06-27,74,-0.0561259705873,-0.0202538128233,-0.0668603828337,-0.00338204281391,0.0485107260252,0.0058373647946,0,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2016-06-28,2018-10-11,577,0.25141931832,0.808762088122,0.29594066529,0.0799187063697,3.15188106104,0.0359763969413,18.4001567718,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2019-02-12,2019-05-31,75,0.0143827712601,0.00241447998951,0.0081891442404,-0.00181094791687,0.734096930641,0.0533538804325,0,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2019-06-04,2020-02-27,185,0.144753291513,0.116605049098,0.162200507401,0.011098648144,1.33254453566,0.0285827262185,9.01076697668,2020,0.302113048581,15.4479737164,0.0195568075224
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2020-05-26,2022-01-21,419,0.483528958811,1.12562121931,0.576556170908,0.100740820667,8.51549212288,0.0435573765747,39.769114704,2022,-3.83768525453,15.0772310045,-0.254535149949
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2023-03-16,2023-10-25,154,0.129954339495,0.0829833691951,0.13948014383,0.00512544044683,1.68207835171,0.0268918198913,0,,,,
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2023-11-01,2025-03-10,337,0.374618056334,0.631667899612,0.435147280601,0.0583992437481,6.10747023323,0.0290035414847,36.2221097793,,,,
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2025-05-12,2026-03-20,215,0.205564002317,0.195001711692,0.231893750396,0.0184552896114,5.00256602127,0.0333925140237,21.8800932028,,,,
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2026-04-08,2026-09-02,102,0.63298304124,0.25378866188,0.754112371758,0.0287981266586,4.30277799693,0.0419588963708,22.9932434008,,,,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1987-01-08,1987-10-16,196,0.209998535082,0.153846525996,0.204429550985,-0.00354902096129,0.0487360944874,0.0230320714552,0.501399305725,1987,0.0189158499935,0.00453427949122,4.17174327919
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1988-06-01,1990-01-22,415,0.232579729092,0.405563296601,0.230279920263,-0.00306791428174,0.0250880103042,0.00650769577629,0.250880103042,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1990-05-04,1990-08-06,64,-0.132441990816,-0.035789423987,-0.132044034222,0.000118025329682,0,0,0,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1991-01-18,1991-11-22,215,0.30986247993,0.254547628972,0.308559918447,-0.000838975053749,0.0145001931038,0.00521801196057,0.145001931038,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1991-12-02,1992-10-05,213,0.164913344983,0.137713489316,0.165327821103,0.000299977813534,0.0214290075782,0.00895814666732,0.234466254716,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1992-10-13,1994-03-29,369,0.15261166014,0.228305154184,0.151633074214,-0.00123714838099,0.0652728535013,0.0161735209071,0.652728535013,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1994-12-14,1996-07-23,405,0.438434049006,0.801153903548,0.442154601462,0.00415149291007,0.235174846676,0.0281970324899,2.35174846676,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1996-07-25,1998-08-27,528,0.512499696668,1.40838997386,0.523118084862,0.0146142856138,0.855578035999,0.0230385501985,8.61502054131,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1998-10-28,1999-09-23,227,0.3882450202,0.347811103138,0.391476150312,0.00210042470848,0.413089097684,0.01237397501,4.13089097684,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1999-10-28,2000-02-18,78,-0.0641801851645,-0.0196232865295,-0.0620503094095,0.000703325728472,0,0,0,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2000-05-30,2000-09-25,82,-0.00955322238222,-0.0030947367773,-0.00954823601826,1.62646050316e-06,0,0,0,2000_2002,-3.5527136788e-15,0.224876690572,-1.57984968107e-14
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2003-04-14,2004-07-21,319,0.384551983754,0.511868540497,0.384551983754,-7.77156117238e-16,0,0,0,2007_2009,-1.27897692437e-13,1.63427894765e-14,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2004-10-27,2005-04-15,117,0.054115648965,0.0248327353531,0.054115648965,-2.22044604925e-16,0,0,0,2007_2009,-1.27897692437e-13,1.63427894765e-14,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2005-04-29,2005-10-10,113,0.099438570883,0.0434846745335,0.099438570883,1.38777878078e-17,0,0,0,2007_2009,-1.27897692437e-13,1.63427894765e-14,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2005-10-28,2006-06-12,154,0.0720427692587,0.0441829312997,0.0720427692587,6.66133814775e-16,0,0,0,2007_2009,-1.27897692437e-13,1.63427894765e-14,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2006-07-24,2007-08-03,259,0.229757404285,0.236565399974,0.229757404285,-2.22044604925e-16,0,0,0,2007_2009,-1.27897692437e-13,1.63427894765e-14,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2009-05-29,2010-05-20,246,0.359566978373,0.349031906215,0.359566978373,1.38777878078e-15,0,0,0,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2010-09-10,2011-08-02,225,0.321091313582,0.282145512087,0.321091313582,8.881784197e-16,0,0,0,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2011-12-22,2012-11-14,224,0.203157858806,0.180676489165,0.203157858806,-8.32667268469e-17,0,0,0,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2012-11-19,2014-10-13,477,0.388938221606,0.878506926663,0.394166860813,0.00712906521232,1.46856801695,0.0220536222131,14.6856801695,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2014-10-20,2015-08-20,210,0.183152748688,0.1535557283,0.187238932043,0.00286953496557,0.365108179801,0.00834421327946,3.69805206512,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2016-03-11,2016-06-27,74,-0.0669704513491,-0.0202538128233,-0.0668603828337,3.48799317434e-05,0,0,0,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2016-06-28,2018-10-11,577,0.292602843781,0.808762088122,0.29594066529,0.0058956830373,2.771456032,0.0209839959165,27.71456032,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2019-02-12,2019-05-31,75,0.0072057992442,0.00241447998951,0.0081891442404,0.000288542179957,0,0,0,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2019-06-04,2020-02-27,185,0.167936048422,0.116605049098,0.162200507401,-0.00361217231034,1.40363527759,0.018929019364,14.0363527759,2020,0.0204234165121,1.68439241348,0.0121250940984
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2020-05-26,2022-01-21,419,0.56952798703,1.12562121931,0.576556170908,0.00740062924728,6.39205136975,0.0202828409715,63.9205136975,2022,2.13259662109,3.27621806298,0.650932441033
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2023-03-16,2023-10-25,154,0.139397763281,0.0829833691951,0.13948014383,4.41416187415e-05,0,0,0,,,,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2023-11-01,2025-03-10,337,0.436905545257,0.631667899612,0.435147280601,-0.00165934559541,5.91673485561,0.0164150956576,59.1673485561,,,,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2025-05-12,2026-03-20,215,0.23191741018,0.195001711692,0.231893750396,-1.64058119647e-05,3.81310708855,0.0143406758724,38.1310708855,,,,
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2026-04-08,2026-09-02,102,0.746237044782,0.25378866188,0.754112371758,0.00181098575278,3.31919952726,0.0180522198665,40.2368593673,,,,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1987-01-08,1987-10-16,196,0.204011483273,0.153846525996,0.204429550985,0.000267089432297,0.222796802222,0.11335468955,0.462457964034,1987,0.0843688969011,0.048245301021,1.74874848153
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1988-06-01,1990-01-22,415,0.24052459982,0.405563296601,0.230279920263,-0.0136223960233,0.171419033071,0.0459224383673,0.297634094491,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1990-05-04,1990-08-06,64,-0.134736409582,-0.035789423987,-0.132044034222,0.000799558050955,0,0,0,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1991-01-18,1991-11-22,215,0.321840853113,0.254547628972,0.308559918447,-0.0085153184691,0.399700607279,0.15150386714,0.17503650147,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1991-12-02,1992-10-05,213,0.162585812758,0.137713489316,0.165327821103,0.00198651842171,0.349819709976,0.149752596241,0.238100549851,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1992-10-13,1994-03-29,369,0.146380285095,0.228305154184,0.151633074214,0.00665870195751,0.411415972553,0.109438357212,0.632773167036,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1994-12-14,1996-07-23,405,0.414587002698,0.801153903548,0.442154601462,0.0310183957911,0.299208905612,0.0375757931128,2.25046460276,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1996-07-25,1998-08-27,528,0.491166715526,1.40838997386,0.523118084862,0.0442879692927,1.59763860054,0.0465634640109,7.96876734474,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1998-10-28,1999-09-23,227,0.38732588061,0.347811103138,0.391476150312,0.00269881270577,2.60446030777,0.0883011922177,3.76711430457,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1999-10-28,2000-02-18,78,-0.0732070753824,-0.0196232865295,-0.0620503094095,0.00370205463725,0,0,0,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2000-05-30,2000-09-25,82,-0.0125537261861,-0.0030947367773,-0.00954823601826,0.000981823730177,0,0,0,2000_2002,6.92779167366e-14,0.652890042099,1.0610962378e-13
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2003-04-14,2004-07-21,319,0.384551983754,0.511868540497,0.384551983754,-2.33146835171e-15,0,0,0,2007_2009,0.0566972304216,-0.196117897401,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2004-10-27,2005-04-15,117,0.054115648965,0.0248327353531,0.054115648965,-3.33066907388e-16,0,0,0,2007_2009,0.0566972304216,-0.196117897401,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2005-04-29,2005-10-10,113,0.099438570883,0.0434846745335,0.099438570883,4.57966997658e-16,0,0,0,2007_2009,0.0566972304216,-0.196117897401,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2005-10-28,2006-06-12,154,0.0720427692587,0.0441829312997,0.0720427692587,8.81239525796e-16,0,0,0,2007_2009,0.0566972304216,-0.196117897401,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2006-07-24,2007-08-03,259,0.248218123994,0.236565399974,0.229757404285,-0.01529786024,1.66187086937,0.0863374647672,0,2007_2009,0.0566972304216,-0.196117897401,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2009-05-29,2010-05-20,246,0.359229271176,0.349031906215,0.359566978373,0.000242132688751,0,0,0,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2010-09-10,2011-08-02,225,0.321091313582,0.282145512087,0.321091313582,0,0,0,0,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2011-12-22,2012-11-14,224,0.22410226639,0.180676489165,0.203157858806,-0.0154980177235,1.71801977414,0.0820657389813,0.0889489882531,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2012-11-19,2014-10-13,477,0.358826676951,0.878506926663,0.394166860813,0.0487147497243,3.02911388276,0.0493555584227,14.1195707642,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2014-10-20,2015-08-20,210,0.190821467195,0.1535557283,0.187238932043,-0.00250773281345,5.30077549874,0.134967051817,3.50907289996,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2016-03-11,2016-06-27,74,-0.0692838796708,-0.0202538128233,-0.0668603828337,0.000768942620974,0,0,0,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2016-06-28,2018-10-11,577,0.276637740549,0.808762088122,0.29594066529,0.034307485984,3.51948152826,0.0291508859992,25.2052209029,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2019-02-12,2019-05-31,75,0.00685012812679,0.00241447998951,0.0081891442404,0.000392975865366,0,0,0,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2019-06-04,2020-02-27,185,0.172941831648,0.116605049098,0.162200507401,-0.00675028480435,6.03154006863,0.0897915830742,12.164701132,2020,-1.03278567361,7.68402215533,-0.134406909915
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2020-05-26,2022-01-21,419,0.538425172791,1.12562121931,0.576556170908,0.0405545477957,7.39961250998,0.0266291767067,57.1063220371,2022,-1.64021624523,9.48637009392,-0.172902409351
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2023-03-16,2023-10-25,154,0.139375634769,0.0829833691951,0.13948014383,5.59991891156e-05,0,0,0,,,,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2023-11-01,2025-03-10,337,0.422934067254,0.631667899612,0.435147280601,0.0115825176705,12.8917384272,0.0419229731301,50.3078198029,,,,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2025-05-12,2026-03-20,215,0.231621891611,0.195001711692,0.231893750396,0.000188530845014,33.8626025886,0.152340533584,33.0654821863,,,,
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2026-04-08,2026-09-02,102,0.710263436031,0.25378866188,0.754112371758,0.0101885963962,40.7250199848,0.263762120392,35.0176382899,,,,
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1987-01-08,1987-10-16,196,0.215300859474,0.153846525996,0.204429550985,-0.0069129569145,0.0489805424854,0.023693833553,0.489805424854,1987,0.0457545458623,0.0142269700088,3.21604289838
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1988-06-01,1990-01-22,415,0.227281232823,0.405563296601,0.230279920263,0.00400883428698,0.0258557974171,0.00686190471813,0.258557974171,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1990-05-04,1990-08-06,64,-0.122926314556,-0.035789423987,-0.132044034222,-0.00268939752757,0,0,0,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1991-01-18,1991-11-22,215,0.296921180252,0.254547628972,0.308559918447,0.00753375249825,0.0144597176744,0.00541943035438,0.144597176744,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1991-12-02,1992-10-05,213,0.159758494175,0.137713489316,0.165327821103,0.00403975428686,0.0225197237587,0.00992438907594,0.225197237587,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1992-10-13,1994-03-29,369,0.145654570183,0.228305154184,0.151633074214,0.00758105300889,0.0616365664425,0.0162922363576,0.616365664425,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1994-12-14,1996-07-23,405,0.411409386127,0.801153903548,0.442154601462,0.0346325605307,0.217717119257,0.0283876633857,2.17717119257,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1996-07-25,1998-08-27,528,0.475546009505,1.40838997386,0.523118084862,0.0662864904835,0.751690545927,0.0232764498972,7.51690545927,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1998-10-28,1999-09-23,227,0.351077343886,0.347811103138,0.391476150312,0.026619417776,0.320130074018,0.0119485399063,3.20130074018,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1999-10-28,2000-02-18,78,-0.0479714598584,-0.0196232865295,-0.0620503094095,-0.0046093173902,0,0,0,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2000-05-30,2000-09-25,82,-8.03036700618e-05,-0.0030947367773,-0.00954823601826,-0.00307359091924,0,0,0,2000_2002,0.874012924071,1.57217056783,0.555927544985
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2003-04-14,2004-07-21,319,0.35886970946,0.511868540497,0.384551983754,0.023785448795,0,0,0,2007_2009,0.583754258546,0.0555358744159,10.5113003925
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2004-10-27,2005-04-15,117,0.0526624864076,0.0248327353531,0.054115648965,0.000642072630906,0,0,0,2007_2009,0.583754258546,0.0555358744159,10.5113003925
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2005-04-29,2005-10-10,113,0.0961507233639,0.0434846745335,0.099438570883,0.00134475914775,0,0,0,2007_2009,0.583754258546,0.0555358744159,10.5113003925
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2005-10-28,2006-06-12,154,0.0707429066386,0.0441829312997,0.0720427692587,0.000754022667705,0,0,0,2007_2009,0.583754258546,0.0555358744159,10.5113003925
