frontier,basis,variant,cell,family,regime,maturity_months,roll_months,moneyness,premium_budget,cagr_p50,cagr_p5,median_max_drawdown,prob_drawdown_worse_than_60,mean_delta_exposure,option_turnover_per_year,theta_burden_per_year,vega_per_nav,mean_entry_years,cagr_per_volatility_point,on_growth_frontier,on_robust_frontier,on_frontier
SPX matched delta,matched,SPX_85_35_30M_R12,SPX_85_35,SPX,30m/12m,30,12,0.85,0.35,0.1446790189,0.0737483208,-0.4789160304,0.1116924842,1.382020491,0.3506480148,-0.02810231946,0.5480053241,2.490759754,0.005776728505,True,False,True
SPX matched delta,matched,SPX_85_40_30M_R12,SPX_85_40,SPX,30m/12m,30,12,0.85,0.4,0.1525963339,0.07359468491,-0.5263923858,0.2235555629,1.565253789,0.4007405884,-0.03226409321,0.627833329,2.490759754,0.006464324064,True,False,True
SPX matched delta,matched,SPX_85_45_30M_R12,SPX_85_45,SPX,30m/12m,30,12,0.85,0.45,0.1545026001,0.0734559067,-0.5382698265,0.2554,1.611095612,0.4508331619,-0.03649118987,0.7084705145,2.490759754,0.007116744561,False,False,False
SPX matched delta,matched,SPX_85_25_30M_R18,SPX_85_25,SPX,30m/18m,30,18,0.85,0.25,0.1250235036,0.07058154737,-0.3851461347,0.01428385065,0.9775691402,0.1690624357,-0.01696708042,0.3042712985,2.489010571,0.004351512409,False,False,False
SPX matched delta,matched,SPX_85_30_30M_R18,SPX_85_30,SPX,30m/18m,30,18,0.85,0.3,0.1355826646,0.07325979445,-0.4305518936,0.04522596002,1.166921113,0.2028749229,-0.02031999565,0.3637442194,2.489010571,0.005094914567,False,False,False
SPX matched delta,matched,SPX_85_35_30M_R18,SPX_85_35,SPX,30m/18m,30,18,0.85,0.35,0.1449086091,0.07461081742,-0.4794630919,0.1092264999,1.355237894,0.23668741,-0.0236845266,0.4230811501,2.489010571,0.00580241762,True,False,True
SPX matched delta,matched,SPX_85_40_30M_R18,SPX_85_40,SPX,30m/18m,30,18,0.85,0.4,0.153555578,0.07436723376,-0.5286956248,0.2241197264,1.542954825,0.2704998971,-0.02707260962,0.4824276784,2.489010571,0.006475068281,True,False,True
SPX matched delta,matched,SPX_85_45_30M_R18,SPX_85_45,SPX,30m/18m,30,18,0.85,0.45,0.1573574435,0.07398861048,-0.5511202415,0.2922,1.629614801,0.3043123843,-0.03049759083,0.5419413163,2.489010571,0.007113138273,True,False,True
SPX matched delta,matched,SPX_90_30_15M_R6,SPX_90_30,SPX,15m/6m,15,6,0.9,0.3,0.1392029596,0.06303007651,-0.5067351264,0.1898,1.508083306,0.6011108825,-0.05745165601,0.5294764223,1.24705681,0.009703758442,False,False,False
SPX matched delta,matched,SPX_90_35_15M_R6,SPX_90_35,SPX,15m/6m,15,6,0.9,0.35,0.1396183119,0.06291361699,-0.5095655538,0.1985507786,1.51981059,0.7012960296,-0.06716472166,0.6188706762,1.24705681,0.01109924683,False,False,False
SPX matched delta,matched,SPX_90_40_15M_R6,SPX_90_40,SPX,15m/6m,15,6,0.9,0.4,0.1468196747,0.06089444625,-0.5586393953,0.350271439,1.723137777,0.8014811767,-0.07697181399,0.7090112407,1.24705681,0.01242143228,False,False,False
SPX matched delta,matched,SPX_90_45_15M_R6,SPX_90_45,SPX,15m/6m,15,6,0.9,0.45,0.152873532,0.05727793189,-0.6068910729,0.5316274306,1.924606139,0.9016663238,-0.08689791063,0.8000852729,1.24705681,0.0136642712,False,False,False
SPX matched delta,matched,SPX_90_30_15M_R12,SPX_90_30,SPX,15m/12m,15,12,0.9,0.3,0.1471702775,0.06470626472,-0.5307956363,0.2538,1.554407566,0.3005554413,-0.05373761138,0.3696555833,1.248596851,0.008709142055,False,False,False
SPX matched delta,matched,SPX_90_35_15M_R12,SPX_90_35,SPX,15m/12m,15,12,0.9,0.35,0.1471702775,0.06470626472,-0.5307956363,0.2538,1.554407566,0.3506480148,-0.06325583572,0.4333819314,1.248596851,0.009922643573,False,False,False
SPX matched delta,matched,SPX_90_40_15M_R12,SPX_90_40,SPX,15m/12m,15,12,0.9,0.4,0.1531721738,0.06225389206,-0.5726490084,0.4009992789,1.721287788,0.4007405884,-0.07305424884,0.4982413127,1.248596851,0.01107177368,False,False,False
SPX matched delta,matched,SPX_90_45_15M_R12,SPX_90_45,SPX,15m/12m,15,12,0.9,0.45,0.1597092759,0.05888476302,-0.6221155674,0.5834964312,1.92455396,0.4508331619,-0.08319491209,0.56449801,1.248596851,0.012154848,False,False,False
SPX matched delta,matched,SPX_90_30_18M_R6,SPX_90_30,SPX,18m/6m,18,6,0.9,0.3,0.1359035774,0.06422763489,-0.4817015659,0.1284,1.408219586,0.6086247686,-0.05183694262,0.6002647704,1.495880549,0.008507607054,False,False,False
SPX matched delta,matched,SPX_90_35_18M_R6,SPX_90_35,SPX,18m/6m,18,6,0.9,0.35,0.1399318412,0.06339652053,-0.5081948157,0.1951842014,1.515997512,0.71006223,-0.06055845199,0.7010145468,1.495880549,0.009763876492,False,False,False
SPX matched delta,matched,SPX_90_40_18M_R6,SPX_90_40,SPX,18m/6m,18,6,0.9,0.4,0.1470405349,0.06113723558,-0.5576919178,0.343305674,1.717680049,0.8114996914,-0.06933929401,0.8023194417,1.495880549,0.01096655633,False,False,False
SPX matched delta,matched,SPX_90_45_18M_R6,SPX_90_45,SPX,18m/6m,18,6,0.9,0.45,0.153196053,0.05752223827,-0.6057780361,0.5226547075,1.917021095,0.9129371528,-0.07819541632,0.9043341474,1.495880549,0.01211151551,False,False,False
SPX matched delta,matched,SPX_90_30_18M_R12,SPX_90_30,SPX,18m/12m,18,12,0.9,0.3,0.1434425942,0.06742187198,-0.498100831,0.1586,1.450738382,0.3080693273,-0.05074273388,0.4685817879,1.491594464,0.008633497448,False,False,False
SPX matched delta,matched,SPX_90_35_18M_R12,SPX_90_35,SPX,18m/12m,18,12,0.9,0.35,0.1466859124,0.06665310892,-0.519085323,0.2224139654,1.535141594,0.3594142152,-0.05962760525,0.5495098578,1.491594464,0.009843561561,False,False,False
SPX matched delta,matched,SPX_90_40_18M_R12,SPX_90_40,SPX,18m/12m,18,12,0.9,0.4,0.1542319673,0.06442207009,-0.5690832067,0.3857596314,1.73742234,0.4107591031,-0.06871983474,0.631806541,1.491594464,0.01099159709,False,False,False
SPX matched delta,matched,SPX_90_45_18M_R12,SPX_90_45,SPX,18m/12m,18,12,0.9,0.45,0.1609066582,0.0611024283,-0.6175497818,0.5721553714,1.937466805,0.4621039909,-0.07806185535,0.7157440875,1.491594464,0.01207563462,False,False,False
SPX matched delta,matched,SPX_90_30_24M_R6,SPX_90_30,SPX,24m/6m,24,6,0.9,0.3,0.1330708764,0.06586944904,-0.4570084837,0.0865082762,1.309656935,0.5935969965,-0.04082503376,0.6832105978,2.000433204,0.00712109364,False,False,False
SPX matched delta,matched,SPX_90_35_24M_R6,SPX_90_35,SPX,24m/6m,24,6,0.9,0.35,0.1411382424,0.06550961428,-0.5076925534,0.1899857013,1.51362247,0.6925298293,-0.04764633656,0.7971591964,2.000433204,0.008158088564,False,False,False
SPX matched delta,matched,SPX_90_40_24M_R6,SPX_90_40,SPX,24m/6m,24,6,0.9,0.4,0.1480232929,0.06324122728,-0.5579171082,0.3430947505,1.71527719,0.791462662,-0.05449579686,0.9114655225,2.000433204,0.009147533745,False,False,False
SPX matched delta,matched,SPX_90_45_24M_R6,SPX_90_45,SPX,24m/6m,24,6,0.9,0.45,0.1532320536,0.06012081001,-0.5976920968,0.4906,1.875418449,0.8903954948,-0.06138329709,1.026269676,2.000433204,0.01008645795,False,False,False
SPX matched delta,matched,SPX_90_30_24M_R12,SPX_90_30,SPX,24m/12m,24,12,0.9,0.3,0.1384741495,0.07088343112,-0.4582607022,0.0728,1.295113242,0.3005554413,-0.03893256697,0.5564747813,2.004928131,0.007174864914,False,False,False
SPX matched delta,matched,SPX_90_35_24M_R12,SPX_90_35,SPX,24m/12m,24,12,0.9,0.35,0.147501694,0.06998727156,-0.5087868521,0.1682,1.499728756,0.3506480148,-0.04538296419,0.6487831213,2.004928131,0.008169916567,False,False,False
SPX matched delta,matched,SPX_90_40_24M_R12,SPX_90_40,SPX,24m/12m,24,12,0.9,0.4,0.1555490678,0.06842772174,-0.5585721487,0.3336,1.702853064,0.4007405884,-0.05186815533,0.7414746482,2.004928131,0.009110836087,False,False,False
SPX matched delta,matched,SPX_90_45_24M_R12,SPX_90_45,SPX,24m/12m,24,12,0.9,0.45,0.1625835689,0.06600507201,-0.6070192034,0.5264,1.904335925,0.4508331619,-0.05840800168,0.8347675159,2.004928131,0.009996765246,False,False,False
SPX matched delta,matched,SPX_90_30_30M_R12,SPX_90_30,SPX,30m/12m,30,12,0.9,0.3,0.1402179722,0.07102287812,-0.4601845279,0.08376272008,1.320078628,0.3005554413,-0.03351225563,0.6517870971,2.490759754,0.006574786055,False,False,False
SPX matched delta,matched,SPX_90_35_30M_R12,SPX_90_35,SPX,30m/12m,30,12,0.9,0.35,0.1488296601,0.07089137822,-0.5112600802,0.1799972387,1.523669695,0.3506480148,-0.03918106289,0.761160341,2.490759754,0.007499903442,False,False,False
SPX matched delta,matched,SPX_90_40_30M_R12,SPX_90_40,SPX,30m/12m,30,12,0.9,0.4,0.1568929091,0.0697991672,-0.560989632,0.3446684341,1.72461864,0.4007405884,-0.04490801053,0.8712541818,2.490759754,0.008379231496,False,False,False
SPX matched delta,matched,SPX_90_45_30M_R12,SPX_90_45,SPX,30m/12m,30,12,0.9,0.45,0.1578984948,0.06964263218,-0.5671627493,0.367,1.749645137,0.4508331619,-0.05070800074,0.9822863686,2.490759754,0.009211834676,False,False,False
SPX matched delta,matched,SPX_90_30_30M_R18,SPX_90_30,SPX,30m/18m,30,18,0.9,0.3,0.1397748577,0.07137790967,-0.4596975644,0.07874522762,1.286265185,0.2028749229,-0.02975969903,0.5212526579,2.489010571,0.006823519312,False,False,False
SPX matched delta,matched,SPX_90_35_30M_R18,SPX_90_35,SPX,30m/18m,30,18,0.9,0.35,0.1493659041,0.07144785797,-0.5116163686,0.1774337238,1.492787492,0.23668741,-0.03459748853,0.6056762694,2.489010571,0.007750758414,False,False,False
SPX matched delta,matched,SPX_90_40_30M_R18,SPX_90_40,SPX,30m/18m,30,18,0.9,0.4,0.1579860956,0.07025823385,-0.5631619514,0.3488355724,1.698672453,0.2704998971,-0.03944628584,0.6899656554,2.489010571,0.008628861105,False,False,False
SPX matched delta,matched,SPX_90_45_30M_R18,SPX_90_45,SPX,30m/18m,30,18,0.9,0.45,0.1611320384,0.06962691233,-0.5825012439,0.4246,1.776101172,0.3043123843,-0.04432506093,0.7743463138,2.489010571,0.009459020247,True,False,True
NDX matched delta,matched,NDX_80_20_15M_R6,NDX_80_20,NDX,15m/6m,15,6,0.8,0.2,0.1278172858,0.06854161465,-0.3870188899,0.0216,0.6675708225,0.4007405884,-0.02960469264,0.1372300152,1.24705681,0.003119297985,False,False,False
NDX matched delta,matched,NDX_80_25_15M_R6,NDX_80_25,NDX,15m/6m,15,6,0.8,0.25,0.134887536,0.06968435792,-0.4168115967,0.04647256652,0.7533450839,0.5009257354,-0.03704545637,0.1720363734,1.24705681,0.003834808242,False,False,False
NDX matched delta,matched,NDX_80_30_15M_R6,NDX_80_30,NDX,15m/6m,15,6,0.8,0.3,0.14607939,0.0713167928,-0.4677249362,0.1133488696,0.8943753182,0.6011108825,-0.04453661289,0.2071765635,1.24705681,0.004523371254,False,False,False
NDX matched delta,matched,NDX_80_35_15M_R6,NDX_80_35,NDX,15m/6m,15,6,0.8,0.35,0.1560117316,0.07185731591,-0.5199894543,0.2284523124,1.033244499,0.7012960296,-0.05209671252,0.2427256037,1.24705681,0.005183484493,False,False,False
NDX matched delta,matched,NDX_80_40_15M_R6,NDX_80_40,NDX,15m/6m,15,6,0.8,0.4,0.1643131289,0.07042424789,-0.5713476473,0.3905172981,1.170278377,0.8014811767,-0.05974592376,0.2787663143,1.24705681,0.005813163575,False,False,False
NDX matched delta,matched,NDX_80_20_15M_R12,NDX_80_20,NDX,15m/12m,15,12,0.8,0.2,0.1337850676,0.0719104623,-0.4006793301,0.0244,0.6873037791,0.2003702942,-0.02721279802,0.09301555581,1.248596851,0.002635469565,False,True,True
NDX matched delta,matched,NDX_80_25_15M_R12,NDX_80_25,NDX,15m/12m,15,12,0.8,0.25,0.1391830873,0.0728408637,-0.4236019794,0.04914704424,0.7505225636,0.2504628677,-0.03409611687,0.1169295203,1.248596851,0.003223706344,False,False,False
NDX matched delta,matched,NDX_80_30_15M_R12,NDX_80_30,NDX,15m/12m,15,12,0.8,0.3,0.1507368237,0.07450392684,-0.4753586156,0.1217332043,0.8906635612,0.3005554413,-0.04106701576,0.1412388822,1.248596851,0.003786372922,False,False,False
NDX matched delta,matched,NDX_80_35_15M_R12,NDX_80_35,NDX,15m/12m,15,12,0.8,0.35,0.1609590945,0.07500852807,-0.5283921494,0.2443140253,1.028747348,0.3506480148,-0.04815511161,0.1660215811,1.248596851,0.004323547132,False,False,False
NDX matched delta,matched,NDX_80_40_15M_R12,NDX_80_40,NDX,15m/12m,15,12,0.8,0.4,0.1699361524,0.07436078259,-0.5797849291,0.4206829614,1.165288322,0.4007405884,-0.05539310882,0.1913668988,1.248596851,0.004834747256,False,False,False
NDX matched delta,matched,NDX_80_20_24M_R12,NDX_80_20,NDX,24m/12m,24,12,0.8,0.2,0.1247857387,0.07018388692,-0.3610821496,0.0102,0.5954839766,0.2003702942,-0.02223210411,0.1540756418,2.004928131,0.002761695633,False,False,False
NDX matched delta,matched,NDX_80_25_24M_R12,NDX_80_25,NDX,24m/12m,24,12,0.8,0.25,0.1377635797,0.07410993091,-0.407897365,0.0282,0.7366634526,0.2504628677,-0.02769418211,0.1925099171,2.004928131,0.003363553773,False,True,True
NDX matched delta,matched,NDX_80_30_24M_R12,NDX_80_30,NDX,24m/12m,24,12,0.8,0.3,0.149422447,0.07600750699,-0.4587722575,0.0878,0.8759798171,0.3005554413,-0.03315401064,0.2310938645,2.004928131,0.003934437285,True,False,True
NDX matched delta,matched,NDX_80_35_24M_R12,NDX_80_35,NDX,24m/12m,24,12,0.8,0.35,0.1596552202,0.07675655873,-0.5120213771,0.1968,1.013716809,0.3506480148,-0.03862929801,0.2699228399,2.004928131,0.004474962216,True,False,True
NDX matched delta,matched,NDX_80_40_24M_R12,NDX_80_40,NDX,24m/12m,24,12,0.8,0.4,0.1688352775,0.07635648112,-0.5651013793,0.3602,1.15000893,0.4007405884,-0.04413852327,0.3090987686,2.004928131,0.004985039657,True,False,True
NDX matched delta,matched,NDX_85_20_15M_R6,NDX_85_20,NDX,15m/6m,15,6,0.85,0.2,0.132155263,0.06815412623,-0.4074263499,0.0336,0.7294765261,0.4007405884,-0.03963413038,0.2052947041,1.24705681,0.004432703599,False,False,False
NDX matched delta,matched,NDX_85_25_15M_R6,NDX_85_25,NDX,15m/6m,15,6,0.85,0.25,0.1382943773,0.0689667644,-0.4347416173,0.06725691095,0.8065766741,0.5009257354,-0.04955884961,0.2570968035,1.24705681,0.00544022421,False,False,False
NDX matched delta,matched,NDX_85_30_15M_R6,NDX_85_30,NDX,15m/6m,15,6,0.85,0.3,0.14956686,0.07012988497,-0.4886882804,0.1534838868,0.9566250673,0.6011108825,-0.05953931767,0.3092985392,1.24705681,0.006406210572,False,False,False
NDX matched delta,matched,NDX_85_35_15M_R6,NDX_85_35,NDX,15m/6m,15,6,0.85,0.35,0.159189784,0.07011136148,-0.5430460204,0.289434241,1.104202878,0.7012960296,-0.06960127168,0.3620128459,1.24705681,0.007328733616,False,False,False
NDX matched delta,matched,NDX_85_40_15M_R6,NDX_85_40,NDX,15m/6m,15,6,0.85,0.4,0.1678101015,0.0682224727,-0.5954939034,0.4823804657,1.249647962,0.8014811767,-0.07977235722,0.4153626586,1.24705681,0.008205207839,False,False,False
NDX matched delta,matched,NDX_85_20_15M_R12,NDX_85_20,NDX,15m/12m,15,12,0.85,0.2,0.1386766433,0.07104894137,-0.4254426819,0.045,0.7549101461,0.2003702942,-0.0370683193,0.1422678655,1.248596851,0.00401839955,False,False,False
NDX matched delta,matched,NDX_85_25_15M_R12,NDX_85_25,NDX,15m/12m,15,12,0.85,0.25,0.142334397,0.07160984142,-0.4421550003,0.07073085008,0.8005399639,0.2504628677,-0.04641733615,0.1785912375,1.248596851,0.004905668508,False,False,False
NDX matched delta,matched,NDX_85_30_15M_R12,NDX_85_30,NDX,15m/12m,15,12,0.85,0.3,0.154064534,0.0731058228,-0.4967742758,0.162776949,0.9492456766,0.3005554413,-0.05587870992,0.2154186212,1.248596851,0.005751097252,False,False,False
NDX matched delta,matched,NDX_85_35_15M_R12,NDX_85_35,NDX,15m/12m,15,12,0.85,0.35,0.1642008968,0.07210447242,-0.5517320065,0.3145162569,1.095736462,0.3506480148,-0.06549400405,0.2528661788,1.248596851,0.006554963315,False,False,False
NDX matched delta,matched,NDX_85_40_15M_R12,NDX_85_40,NDX,15m/12m,15,12,0.85,0.4,0.1728925421,0.07007359181,-0.603611546,0.5115166498,1.239887396,0.4007405884,-0.07530879571,0.2910654196,1.248596851,0.007316541553,False,False,False
NDX matched delta,matched,NDX_85_20_24M_R12,NDX_85_20,NDX,24m/12m,24,12,0.85,0.2,0.1285815621,0.07046966613,-0.3758061245,0.0128,0.6383761499,0.2003702942,-0.02818982058,0.2135342464,2.004928131,0.00364457187,False,False,False
NDX matched delta,matched,NDX_85_25_24M_R12,NDX_85_25,NDX,24m/12m,24,12,0.85,0.25,0.1420765821,0.07414618121,-0.4266116607,0.0456,0.7888266114,0.2504628677,-0.03507728034,0.2664558601,2.004928131,0.004431463075,False,False,False
NDX matched delta,matched,NDX_85_30_24M_R12,NDX_85_30,NDX,24m/12m,24,12,0.85,0.3,0.1537531793,0.07571886639,-0.480981748,0.1216,0.9374511821,0.3005554413,-0.04195014692,0.3194650173,2.004928131,0.005176000543,True,False,True
NDX matched delta,matched,NDX_85_35_24M_R12,NDX_85_35,NDX,24m/12m,24,12,0.85,0.35,0.1640205053,0.07598923976,-0.5358954249,0.2648,1.084194323,0.3506480148,-0.04883194047,0.3726987479,2.004928131,0.005879500145,True,False,True
NDX matched delta,matched,NDX_85_40_24M_R12,NDX_85_40,NDX,24m/12m,24,12,0.85,0.4,0.1732214028,0.07446044445,-0.5898923716,0.457,1.229421401,0.4007405884,-0.05574688748,0.4263012681,2.004928131,0.006542293951,True,False,True
NDX matched delta,matched,NDX_90_20_15M_R6,NDX_90_20,NDX,15m/6m,15,6,0.9,0.2,0.1360389299,0.06681845092,-0.4296558793,0.0534,0.7940744409,0.4007405884,-0.05233898042,0.2963761286,1.24705681,0.006007451009,False,False,False
NDX matched delta,matched,NDX_90_25_15M_R6,NDX_90_25,NDX,15m/6m,15,6,0.9,0.25,0.1409177942,0.06739192483,-0.4535257475,0.09309067456,0.860798355,0.5009257354,-0.06538965525,0.3707682616,1.24705681,0.00735068265,False,False,False
NDX matched delta,matched,NDX_90_30_15M_R6,NDX_90_30,NDX,15m/6m,15,6,0.9,0.3,0.1520944174,0.06822975287,-0.510514237,0.2037558484,1.019943118,0.6011108825,-0.07849728084,0.44560275,1.24705681,0.008629947693,False,False,False
NDX matched delta,matched,NDX_90_35_15M_R6,NDX_90_35,NDX,15m/6m,15,6,0.9,0.35,0.1614300587,0.06715865153,-0.5666626083,0.3694879745,1.176238932,0.7012960296,-0.09169765481,0.5210495296,1.24705681,0.009843066415,False,False,False
NDX matched delta,matched,NDX_90_40_15M_R6,NDX_90_40,NDX,15m/6m,15,6,0.9,0.4,0.1693194243,0.06417846147,-0.6200959876,0.5776486665,1.330414482,0.8014811767,-0.1050287492,0.5972910359,1.24705681,0.01098695282,False,False,False
NDX matched delta,matched,NDX_90_20_15M_R12,NDX_90_20,NDX,15m/12m,15,12,0.9,0.2,0.1428596572,0.07001683112,-0.4524798733,0.0748,0.8262843811,0.2003702942,-0.05015787274,0.2111325976,1.248596851,0.005864039444,False,False,False
NDX matched delta,matched,NDX_90_25_15M_R12,NDX_90_25,NDX,15m/12m,15,12,0.9,0.25,0.1446021453,0.06988739325,-0.461201974,0.09325080053,0.8499484155,0.2504628677,-0.06274997935,0.2646498914,1.248596851,0.007139135854,False,False,False
NDX matched delta,matched,NDX_90_30_15M_R12,NDX_90_30,NDX,15m/12m,15,12,0.9,0.3,0.1561348341,0.06903070644,-0.5189293514,0.2153677497,1.006569246,0.3005554413,-0.0754773232,0.3187712284,1.248596851,0.008348880622,False,False,False
NDX matched delta,matched,NDX_90_35_15M_R12,NDX_90_35,NDX,15m/12m,15,12,0.9,0.35,0.1658133494,0.06776696346,-0.5755329276,0.4096273961,1.160916411,0.3506480148,-0.0883978913,0.3736694157,1.248596851,0.009494679861,False,False,False
NDX matched delta,matched,NDX_90_40_15M_R12,NDX_90_40,NDX,15m/12m,15,12,0.9,0.4,0.1739992601,0.06528263682,-0.6285016905,0.6018481668,1.312984825,0.4007405884,-0.1015746813,0.4295373156,1.248596851,0.01057623901,False,False,False
NDX matched delta,matched,NDX_90_20_24M_R12,NDX_90_20,NDX,24m/12m,24,12,0.9,0.2,0.1318125988,0.0704204835,-0.391625047,0.0194,0.6823078198,0.2003702942,-0.03535402626,0.2883010657,2.004928131,0.004637480065,False,False,False
NDX matched delta,matched,NDX_90_25_24M_R12,NDX_90_25,NDX,24m/12m,24,12,0.9,0.25,0.1455986484,0.07350161686,-0.4461872825,0.0662,0.8423815283,0.2504628677,-0.04393916144,0.3592772235,2.004928131,0.005625055983,False,False,False
NDX matched delta,matched,NDX_90_30_24M_R12,NDX_90_30,NDX,24m/12m,24,12,0.9,0.3,0.1572447273,0.07397699618,-0.50376422,0.1732,1.000580089,0.3005554413,-0.05249045756,0.4302157649,2.004928131,0.006555631155,True,False,True
NDX matched delta,matched,NDX_90_35_24M_R12,NDX_90_35,NDX,24m/12m,24,12,0.9,0.35,0.1675249899,0.07451713459,-0.5602523336,0.3452,1.156139567,0.3506480148,-0.06103906544,0.5013123507,2.004928131,0.007431637906,True,False,True
NDX matched delta,matched,NDX_90_40_24M_R12,NDX_90_40,NDX,24m/12m,24,12,0.9,0.4,0.1766332632,0.07167602679,-0.6148083349,0.5668,1.310583093,0.4007405884,-0.06961662179,0.572769603,2.004928131,0.008254147427,True,False,True
