series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,period,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,switch_count,switches_per_year,terminal_ratio_vs_no_reserve
NO_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.199824602426,-0.412174243066,20.8427155122,16.6707734428,0.269565443094,0.756916376571,794,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.337761997233,2013,0.705373768395,-0.353176552524,0.0389974479918,0.120675980929,0,0,1
FIXED_90_10,SSO,LAG2,0,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.210538039611,-0.535086956318,11.9856871947,12.9993155373,0.257583101229,0.663433781292,1582,1987-08-25,1987-10-19,1991-12-24,True,1527,1582,1990,-0.152518292166,1995,0.66795602684,-0.483466924113,0.0118216999428,0.126795075772,0,0,0.881529319108
FIXED_90_10,SSO,LAG2,0,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.00846583258729,-0.597015007858,0.918484406752,10.0013689254,0.257954060524,-0.0110528813443,2203,2007-07-13,2009-03-09,,False,,,2008,-0.351469534501,2003,0.520355969493,-0.480237982776,-0.101801065663,-0.00846583258729,0,0,1.06807703108
FIXED_90_10,SSO,LAG2,0,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.167572751756,-0.296653088808,4.70703474543,9.99863107461,0.223551531018,0.780769815961,566,2010-04-23,2010-08-26,2011-02-07,True,165,290,2018,-0.106816276793,2013,0.621224702984,-0.190413937857,0.0887739423512,0.167572751756,0,0,0.875979620754
FIXED_90_10,SSO,LAG2,0,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.209102079125,-0.373577432159,3.54980635345,6.67214236824,0.267769386851,0.737076579101,788,2020-02-19,2020-03-23,2020-08-18,True,148,181,2022,-0.305885392135,2021,0.534984451852,-0.320514716653,0.132841532331,,0,0,0.915174189054
FIXED_90_10,SSO,LAG2,0,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.184020025782,-0.373577432159,16.7090618452,16.6707734428,0.242173923943,0.758424380369,788,2020-02-19,2020-03-23,2020-08-18,True,148,181,2022,-0.305885392135,2013,0.621224702984,-0.320514716653,0.040936046892,0.113110937398,0,0,0.801673939051
FIXED_85_15,SSO,LAG2,0,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.204095625433,-0.506770531625,11.1824640854,12.9993155373,0.242432072846,0.665779645373,1331,1987-08-25,1987-10-19,1991-04-17,True,1276,1331,1990,-0.139432406816,1995,0.628564744253,-0.45590762385,0.0180817638083,0.124983826672,0,0,0.822453463952
FIXED_85_15,SSO,LAG2,0,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.00539252954133,-0.573351388384,0.947357623207,10.0013689254,0.242838568354,-0.0145888313015,2198,2007-07-19,2009-03-09,,False,,,2008,-0.333891036796,2003,0.488939735926,-0.45838357192,-0.0938877888247,-0.00539252954133,0,0,1.10165279903
FIXED_85_15,SSO,LAG2,0,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.159566783008,-0.281275979689,4.39409704633,9.99863107461,0.210987916128,0.781545027736,566,2010-04-23,2010-08-26,2011-02-07,True,165,290,2018,-0.0974688206433,2013,0.580391735877,-0.180432124288,0.0852932613525,0.159566783008,0,0,0.817741884728
FIXED_85_15,SSO,LAG2,0,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.20067870332,-0.354068682789,3.3880278195,6.67214236824,0.252711309346,0.737594074144,780,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.289621372798,2021,0.50102215446,-0.303807026488,0.12878878948,,0,0,0.873466128425
FIXED_85_15,SSO,LAG2,0,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.175849290934,-0.354068682789,14.8873230346,16.6707734428,0.228559804611,0.759084490734,780,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.289621372798,2013,0.580391735877,-0.303807026488,0.041447585053,0.108936597577,0,0,0.714269838104
HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.222046724304,-0.580178297198,13.5544511832,12.9993155373,0.282423775072,0.665048430047,1588,1987-08-25,1987-10-19,1991-12-30,True,1533,1588,1987,-0.189714137978,1995,0.739850956148,-0.527970551323,0.00194822688037,0.131021642728,0,0,0.996909557904
HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0147685640781,-0.640099243153,0.861735053013,10.0013689254,0.288269629054,-0.00327809259643,2317,2007-07-13,2009-03-09,,False,,,2008,-0.38555924994,2003,0.584286557457,-0.521765275874,-0.117478184632,-0.0147685640781,0,0,1.00208496762
HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.181305964685,-0.32703282621,5.2908434262,9.99863107461,0.246158576405,0.778410554415,566,2010-04-23,2010-08-26,2011-02-07,True,165,290,2018,-0.1239024032,2013,0.693462180041,-0.209637182999,0.0937412808072,0.181305964685,0,0,0.984626472633
HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.224320470446,-0.408165774641,3.85876822191,6.67214236824,0.293817651564,0.73957935224,788,2020-02-19,2020-03-23,2020-08-21,True,151,184,2022,-0.330522213356,2021,0.579523175863,-0.345793246656,0.14121408902,,0,0,0.994827527649
HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.198337234318,-0.408165774641,20.4161384801,16.6707734428,0.266208937693,0.758374518969,788,2020-02-19,2020-03-23,2020-08-21,True,151,184,2022,-0.330522213356,2013,0.693462180041,-0.345793246656,0.0394378863491,0.119596222414,0,0,0.979533519427
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,0,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.220079998343,-0.540061932896,13.2736043279,12.9993155373,0.268337732917,0.676919956876,1459,1987-08-25,1987-10-19,1991-08-23,True,1404,1459,1990,-0.178692139013,1995,0.698838747604,-0.492650822818,0.0182201752924,0.1335753129,0,0,0.976253692858
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,0,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0144394421889,-0.635017380227,0.8646184521,10.0013689254,0.286422705059,-0.0040071997558,2317,2007-07-13,2009-03-09,,False,,,2008,-0.384807325622,2003,0.584286557457,-0.520283909524,-0.116977228898,-0.0144394421889,0,0,1.00543798299
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,0,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.175239853665,-0.32703282621,5.02538230655,9.99863107461,0.240831647576,0.76878260338,566,2010-04-23,2010-08-26,2011-02-07,True,165,290,2018,-0.124814777158,2013,0.643533641474,-0.199493722005,0.0900647273388,0.175239853665,0,0,0.935224132627
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,0,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.216495918371,-0.388080516093,3.69717846402,6.67214236824,0.281451752762,0.736432095764,788,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.329597690221,2021,0.552618568645,-0.344848875342,0.135450470967,,0,0,0.953168135301
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,0,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.191581121312,-0.388080516093,18.5797352372,16.6707734428,0.257811983294,0.752466315397,788,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.329597690221,2013,0.643533641474,-0.344848875342,0.0406480259823,0.116739945941,0,0,0.891425842585
HWM_DRAWDOWN,SSO,LAG2,0,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.212096011869,-0.566915471016,12.1877661222,12.9993155373,0.269331429102,0.652663576022,1588,1987-08-25,1987-12-04,1991-12-30,True,1487,1588,1987,-0.171187632368,1995,0.695273768852,-0.512467430887,0.00459802161208,0.127166451087,0,0,0.89639192118
HWM_DRAWDOWN,SSO,LAG2,0,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.00231376477659,-0.620029508704,0.977098681235,10.0013689254,0.271216086264,0.0252648328888,2153,2007-07-13,2009-03-09,,False,,,2008,-0.360189531518,2003,0.546210431443,-0.497304458287,-0.109746816266,-0.00231376477659,0,0,1.13623775303
HWM_DRAWDOWN,SSO,LAG2,0,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.176256586055,-0.32703282621,5.06902191961,9.99863107461,0.239755616539,0.774739356842,566,2010-04-23,2010-08-26,2011-02-07,True,165,290,2018,-0.112479989507,2013,0.686577567613,-0.198356810143,0.0925328908678,0.176256586055,0,0,0.943345468832
HWM_DRAWDOWN,SSO,LAG2,0,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.216199029465,-0.382361182313,3.69116231695,6.67214236824,0.275507730397,0.745382287756,788,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.312677791469,2021,0.558178686225,-0.327415116394,0.134426311536,,0,0,0.951617114775
HWM_DRAWDOWN,SSO,LAG2,0,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.192082839974,-0.382361182313,18.7105826934,16.6707734428,0.254623948837,0.760301625196,788,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.312677791469,2013,0.686577567613,-0.327415116394,0.0402093834622,0.118892521487,0,0,0.897703693286
BAND_DRAWDOWN,SSO,LAG2,0,drawdown,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.211358754107,-0.553168605039,12.0917503224,12.9993155373,0.26543157598,0.655129155703,1584,1987-08-25,1987-12-04,1991-12-26,True,1483,1584,1987,-0.173639628457,1995,0.679053323602,-0.49804689225,0.00887406117422,0.127336891483,0,0,0.889330103097
BAND_DRAWDOWN,SSO,LAG2,0,drawdown,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.000637752618934,-0.605940451642,0.993639877736,10.0013689254,0.270761268928,0.0310431063059,2175,2007-07-13,2009-03-09,,False,,,2008,-0.343662784732,2003,0.552679363912,-0.480940439319,-0.104108278722,-0.000637752618934,0,0,1.15547299744
BAND_DRAWDOWN,SSO,LAG2,0,drawdown,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.171976590885,-0.32703282621,4.88759291542,9.99863107461,0.238710055551,0.761783506023,566,2010-04-23,2010-08-26,2011-02-07,True,165,290,2018,-0.115228257049,2013,0.644417770435,-0.198780274433,0.0891847077107,0.171976590885,0,0,0.909581513628
BAND_DRAWDOWN,SSO,LAG2,0,drawdown,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.212454778167,-0.390218837222,3.61600029068,6.67214236824,0.276856025005,0.731944679081,788,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.318366275136,2021,0.552618568645,-0.333259162855,0.132839891374,,0,0,0.932239622148
BAND_DRAWDOWN,SSO,LAG2,0,drawdown,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.188012397153,-0.390218837222,17.6735374029,16.6707734428,0.254619123627,0.746853258685,788,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.318366275136,2013,0.644417770435,-0.333259162855,0.0363333680788,0.113568342745,0,0,0.847947926578
NO_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.217361759812,-0.591302215478,12.89427873,12.9993155373,0.28857012242,0.644535342293,1592,1987-08-25,1987-12-04,1992-01-03,True,1491,1592,1987,-0.204978362291,1995,0.748832811145,-0.538553410671,-0.00739927410148,0.124637169092,0,0,1
NO_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0232162661087,-0.647256355743,0.790624417547,10.0013689254,0.288536138803,-0.0329054495376,2581,2007-07-13,2009-03-09,,False,,,2008,-0.386953414461,2003,0.573229766178,-0.527298075477,-0.126779402668,-0.0232162661087,0,0,1
NO_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.176762047713,-0.334398562745,5.09084372603,9.99863107461,0.248860999496,0.757171000591,568,2010-04-23,2010-08-26,2011-02-11,True,169,294,2018,-0.134133707926,2013,0.705373768395,-0.217242179421,0.0902261697184,0.176762047713,0,0,1
NO_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.218675910581,-0.415107499468,3.74160963654,6.67214236824,0.298162254149,0.71759991382,807,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.3476263327,2021,0.604506432733,-0.362817830899,0.13361692953,,0,0,1
NO_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.193361375628,-0.415107499468,19.0479499434,16.6707734428,0.269625426541,0.736728142627,807,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.3476263327,2013,0.705373768395,-0.362817830899,0.0325750183999,0.114081071101,0,0,1
FIXED_90_10,SSO,LAG2,10,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.206092809454,-0.535091947464,11.4259880483,12.9993155373,0.257592107568,0.649174292586,1584,1987-08-25,1987-10-19,1991-12-26,True,1529,1584,1990,-0.165306709019,1995,0.667885468322,-0.484392282301,0.00710740143471,0.122543386605,0,0,0.886128513859
FIXED_90_10,SSO,LAG2,10,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0159102385514,-0.603079648062,0.851799927923,10.0013689254,0.257903963438,-0.0403817995184,2518,2007-07-13,2009-03-09,,False,,,2008,-0.352667332815,2003,0.510746812162,-0.485287060448,-0.109964946221,-0.0159102385514,0,0,1.07737619661
FIXED_90_10,SSO,LAG2,10,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.16189109623,-0.303524144111,4.48296171392,9.99863107461,0.223623641742,0.75873948058,568,2010-04-23,2010-08-26,2011-02-08,True,166,291,2018,-0.113929031721,2013,0.621181349124,-0.196971706868,0.0842780203982,0.16189109623,0,0,0.880593071635
FIXED_90_10,SSO,LAG2,10,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.203227695885,-0.376342680959,3.43630808301,6.67214236824,0.267802407938,0.718770227145,799,2020-02-19,2020-03-23,2020-08-21,True,151,184,2022,-0.315153691639,2021,0.534919292098,-0.329593847925,0.126734324551,,0,0,0.91840368633
FIXED_90_10,SSO,LAG2,10,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.178262003862,-0.376342680959,15.4048375734,16.6707734428,0.24222846164,0.738134428238,799,2020-02-19,2020-03-23,2020-08-21,True,151,184,2022,-0.315153691639,2013,0.621181349124,-0.329593847925,0.0351548415665,0.107205814699,0,0,0.808739923146
FIXED_85_15,SSO,LAG2,10,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.199914141152,-0.506778078084,10.6880396247,12.9993155373,0.242440608115,0.651452573584,1464,1987-08-25,1987-10-19,1991-08-28,True,1409,1464,1990,-0.151662203022,1995,0.628466675884,-0.456829957978,0.0136051461052,0.120974189197,0,0,0.828897827366
FIXED_85_15,SSO,LAG2,10,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.012434897999,-0.579390105987,0.882368321389,10.0013689254,0.24279237635,-0.0439601866695,2317,2007-07-19,2009-03-09,,False,,,2008,-0.335067657586,2003,0.480023851202,-0.463330375189,-0.101645146432,-0.012434897999,0,0,1.11603980576
FIXED_85_15,SSO,LAG2,10,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.154228054832,-0.287880573377,4.19595661108,9.99863107461,0.211055957382,0.759459142374,568,2010-04-23,2010-08-26,2011-02-08,True,166,291,2018,-0.104214208944,2013,0.580331555318,-0.186712400702,0.0810620253315,0.154228054832,0,0,0.824216345442
FIXED_85_15,SSO,LAG2,10,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.19516107532,-0.356738882913,3.28549063121,6.67214236824,0.252743147648,0.71924600422,794,2020-02-19,2020-03-23,2020-08-18,True,148,181,2022,-0.29856343232,2021,0.500931215667,-0.312576485158,0.123057466738,,0,0,0.878095512455
FIXED_85_15,SSO,LAG2,10,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.170439666332,-0.356738882913,13.7857761347,16.6707734428,0.228611565991,0.738745147481,794,2020-02-19,2020-03-23,2020-08-18,True,148,181,2022,-0.29856343232,2013,0.580331555318,-0.312576485158,0.0359888187102,0.103375145611,0,0,0.723740674225
HWM_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.217131925251,-0.580198913515,12.8626689591,12.9993155373,0.282456085086,0.650773699652,1588,1987-08-25,1987-12-04,1991-12-30,True,1487,1588,1990,-0.19254323132,1995,0.740369021377,-0.528885958199,-0.00325767712897,0.126319556982,0,0,0.997548542924
HWM_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0230447153848,-0.646577128397,0.792014264945,10.0013689254,0.288354706158,-0.0324997029903,2581,2007-07-13,2009-03-09,,False,,,2008,-0.386851828353,2003,0.573229766178,-0.527096996972,-0.126514632861,-0.0230447153848,0,0,1.00175791105
HWM_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.175031000519,-0.334398562745,5.01646000423,9.99863107461,0.246276616041,0.756494070246,568,2010-04-23,2010-08-26,2011-02-11,True,169,294,2018,-0.131608754374,2013,0.693741105045,-0.216714295891,0.0888263201608,0.175031000519,0,0,0.985388724188
HWM_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.217853765556,-0.411408822074,3.72480020061,6.67214236824,0.294050953959,0.721157215676,807,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.34035614679,2021,0.579748690268,-0.35541304343,0.134521797556,,0,0,0.995507431944
HWM_RESERVE,SSO,LAG2,10,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.191986197149,-0.411408822074,18.6853112301,16.6707734428,0.266377364906,0.738068804187,807,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.34035614679,2013,0.693741105045,-0.35541304343,0.0330552197131,0.113050723527,0,0,0.980961798283
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,10,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.215112967161,-0.540061932896,12.5880542085,12.9993155373,0.268351053339,0.661736506892,1584,1987-08-25,1987-10-19,1991-12-26,True,1529,1584,1990,-0.19254323132,1995,0.698665902734,-0.49354061705,0.0129137656208,0.128784910066,0,0,0.976251132162
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,10,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0226578357132,-0.641023687458,0.795156711096,10.0013689254,0.286366808635,-0.0333600326476,2581,2007-07-13,2009-03-09,,False,,,2008,-0.386035072274,2003,0.573229766178,-0.525476984496,-0.12588885248,-0.0226578357132,0,0,1.00573254942
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,10,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.168919581851,-0.334398562745,4.76160700299,9.99863107461,0.240912311536,0.746185988772,566,2010-04-23,2010-08-26,2011-02-11,True,169,294,2018,-0.132394057485,2013,0.643048329938,-0.206381965923,0.0851639917724,0.168919581851,0,0,0.935327670469
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,10,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.210033309486,-0.390918713928,3.56808789671,6.67214236824,0.281488254419,0.717385616068,807,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.339374599987,2021,0.552618568645,-0.354409863415,0.128725728306,,0,0,0.953623772471
ASYMMETRIC_RESERVE_BAND,SSO,LAG2,10,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.185204147101,-0.390918713928,16.9898323163,16.6707734428,0.257873136624,0.731491073594,807,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.339374599987,2013,0.643048329938,-0.354409863415,0.0344120610729,0.11021972983,0,0,0.891950701609
HWM_DRAWDOWN,SSO,LAG2,10,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.207754251122,-0.5674797508,11.6322937619,12.9993155373,0.269639591061,0.638963379257,1588,1987-08-25,1987-12-04,1991-12-30,True,1487,1588,1990,-0.183834345958,1995,0.69764956946,-0.513551443542,-0.000477196555292,0.122862140487,0,0,0.902128300894
HWM_DRAWDOWN,SSO,LAG2,10,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0107330930816,-0.628535149792,0.897694154017,10.0013689254,0.271908869202,-0.00533000784692,2266,2007-07-13,2009-03-09,,False,,,2008,-0.364375418005,2003,0.536844212333,-0.505335996163,-0.119333372009,-0.0107330930816,0,0,1.13542427238
HWM_DRAWDOWN,SSO,LAG2,10,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.170618713762,-0.334398562745,4.83126622666,9.99863107461,0.240275984959,0.753556240354,568,2010-04-23,2010-08-26,2011-02-11,True,169,294,2018,-0.120141065212,2013,0.690052857628,-0.205659093329,0.0875349392421,0.170618713762,0,0,0.949010907948
HWM_DRAWDOWN,SSO,LAG2,10,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.210480283976,-0.386311255757,3.57689111069,6.67214236824,0.276211216069,0.727071757416,806,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.322511675604,2021,0.559193147813,-0.337065855755,0.128427149847,,0,0,0.955976560396
HWM_DRAWDOWN,SSO,LAG2,10,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.186412487529,-0.386311255757,17.2809132195,16.6707734428,0.255222233792,0.740396542641,806,2020-02-19,2020-03-23,2020-08-12,True,142,175,2022,-0.322511675604,2013,0.690052857628,-0.337065855755,0.0342667975111,0.112848344526,0,0,0.907232183559
BAND_DRAWDOWN,SSO,LAG2,10,drawdown,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.206817724219,-0.553578237423,11.5155837524,12.9993155373,0.26544128374,0.641002061661,1588,1987-08-25,1987-12-04,1991-12-30,True,1487,1588,1990,-0.179022430716,1995,0.679053323602,-0.498968960332,0.0039489313266,0.122946046667,0,0,0.893076998997
BAND_DRAWDOWN,SSO,LAG2,10,drawdown,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.00843835429921,-0.611940535588,0.918739012024,10.0013689254,0.270735645665,0.00202048320161,2287,2007-07-13,2009-03-09,,False,,,2008,-0.344931880857,2003,0.542675139286,-0.486029098301,-0.11270380778,-0.00843835429921,0,0,1.16204229421
BAND_DRAWDOWN,SSO,LAG2,10,drawdown,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.165870631525,-0.334398562745,4.63887196023,9.99863107461,0.238792280515,0.739692577792,568,2010-04-23,2010-08-26,2011-02-11,True,169,294,2018,-0.122552457099,2013,0.644253328658,-0.205538003799,0.0845064335399,0.165870631525,0,0,0.911218691809
BAND_DRAWDOWN,SSO,LAG2,10,drawdown,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.206345452363,-0.393051186583,3.49615536364,6.67214236824,0.276888723065,0.713585406476,807,2020-02-19,2020-03-23,2020-08-18,True,148,181,2022,-0.327888669058,2021,0.552618568645,-0.342579838658,0.126514062887,,0,0,0.934398749002
BAND_DRAWDOWN,SSO,LAG2,10,drawdown,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.181904270335,-0.393051186583,16.218217085,16.6707734428,0.254679619989,0.726448873634,807,2020-02-19,2020-03-23,2020-08-18,True,148,181,2022,-0.327888669058,2013,0.644253328658,-0.342579838658,0.0303637700416,0.107252721292,0,0,0.851441605693
NO_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.209926478522,-0.591915875815,11.9072126292,12.9993155373,0.288609906909,0.623313570524,1919,1987-08-25,1987-12-04,1992-11-25,True,1818,1919,1990,-0.212908261957,1995,0.748832811145,-0.539931502977,-0.0151217527808,0.117562847811,0,0,1
NO_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0354661700803,-0.656152974609,0.696872261472,10.0013689254,0.288501771496,-0.076768261622,2695,2007-07-13,2009-03-09,,False,,,2008,-0.38879301308,2003,0.556768616068,-0.535010466459,-0.140062863491,-0.0354661700803,0,0,1
NO_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.167250901351,-0.345309817372,4.69407729735,9.99863107461,0.249021077203,0.724202712918,572,2010-04-23,2010-08-26,2011-02-17,True,175,300,2018,-0.145764573772,2013,0.705373768395,-0.227763832597,0.082433719997,0.167250901351,0,0,1
NO_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.208835389326,-0.419485417651,3.54458549715,6.67214236824,0.298248127303,0.690204913396,884,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.362166001628,2021,0.604506432733,-0.377028539347,0.123441037208,,0,0,1
NO_RESERVE,SSO,LAG2,25,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.183719746818,-0.419485417651,16.6385583107,16.6707734428,0.269752044227,0.706366614649,884,2020-02-19,2020-03-23,2020-08-24,True,154,187,2022,-0.362166001628,2013,0.705373768395,-0.377028539347,0.0230038182865,0.104249159972,0,0,1
